Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
326780_11_consensus,0.03916372,0.03832924,0.03641682,0.0372891,0.03864181,0.03960844,0.04096403,0.04093034,0.04082719,0.04101212,0.04134922,0.04203273,0.04913825,0.04495781,0.04164327,0.03602751,0.03751188,0.03847883,0.05276137,0.05427449,0.05498974,0.05992974,0.05444697,0.05547084,0.05376479,0.05451462,0.05417379,0.05857223,0.0550013,0.05578333,0.05208585,0.05343013,0.05132501,0.058515,0.05215,0.05039058,0.10304491,0.10118318,0.10724589,0.12854584,0.11897214,0.11419812,0.10132646,0.09990126,0.10501781,0.13293886,0.11971136,0.11596068,0.10883962,0.10823756,0.11015055,0.12932169,0.12304566,0.11282084,0.03167441,0.03469592,0.03400171,0.04011041,0.04144477,0.03711115,0.03201449,0.03509763,0.03464754,0.04196484,0.04238973,0.04069108,0.02934258,0.03382834,0.03326272,0.04151537,0.0407179,0.0361244,0.05593821,0.05796488,0.04660638,0.06285724,0.05959551,0.05472781,0.05642712,0.06198614,0.0674657,0.06074343,0.07049491,0.05960134,0.06020571,0.07494397,0.06074569,0.06178846,0.06286938,0.05656172,0.00716159,0,0.00382222,0.00490617,0.00423419,0.00396506,0.0034376,0.00352793,0.00330589,0.00418602,0.00657122,0.02342048,0.00896692,0.00562788,0.00619898,0.00355751,0.00298249,0.0137161,0.02686339,0.02751903,0.02668111,0.02605525,0.0289508,0.02911525,0.02759145,0.02956282,0.02901799,0.02704941,0.03007119,0.03266717,0.0280865,0.02907631,0.02717167,0.02760441,0.03038276,0.02953731,0.04104505,0.03707373,0.03691123,0.03140989,0.03712898,0.03692327,0.03356538,0.0338776,0.03435768,0.05275475,0.04610531,0.03536817,0.03510529,0.03612227,0.03766175,0.03635905,0.03511366,0.03554635,0.05029953,0.05676888,0.05436114,0.0878741,0.07513393,0.06522173,0.05154537,0.06581212,0.0575795,0.07960256,0.06361799,0.05593849,0.03926141,0.05150142,0.04536652,0.08741962,0.07562518,0.0621177,0.04702146,0.03977425,0.04925406,0.07035453,0.0386283,0.05370915,0.04197554,0.04599736,0.03989122,0.07194502,0.0330171,0.05440597,0.04017563,0.04042179,0.04078558,0.06966106,0.03865049,0.05673793
326780_12_consensus,0.03668504,0.03545184,0.03319451,0.0342713,0.03489721,0.03648191,0.03796117,0.03741565,0.03684463,0.03816945,0.03744066,0.03861446,0.04549139,0.04100747,0.03720437,0.03351134,0.03484994,0.03556979,0.04637465,0.04800049,0.04795432,0.05349843,0.04803873,0.04837457,0.0470434,0.04715403,0.04687649,0.05293446,0.04861954,0.0487513,0.04560988,0.04699658,0.04461889,0.05200853,0.04581551,0.04472776,0.09716204,0.09529697,0.10133274,0.12311038,0.11317698,0.10884418,0.09508991,0.09395189,0.09921557,0.12748798,0.11436144,0.1106404,0.10297813,0.10277693,0.10498324,0.12396316,0.11700054,0.10727917,0.02936043,0.03203802,0.03094893,0.03852012,0.03887023,0.0342528,0.029598,0.03195873,0.03104531,0.03956261,0.03912459,0.03747117,0.02677824,0.03085434,0.02996305,0.03954854,0.03807374,0.03321914,0.05029916,0.05216442,0.04052766,0.05807455,0.05455398,0.0489826,0.05051048,0.05512768,0.05985783,0.05694527,0.06511397,0.05467494,0.05413299,0.06739842,0.05362676,0.05718487,0.05858456,0.05165827,0.00567256,0.00382222,0,0.00675759,0.00567902,0.00510202,0.00339649,0.00447669,0.00380971,0.00513164,0.00841833,0.02525085,0.01000321,0.00720734,0.00770488,0.0049232,0.00376522,0.01329307,0.02533498,0.02695203,0.02519846,0.02378461,0.02717519,0.02777146,0.02542896,0.02722006,0.02639836,0.02575841,0.02974415,0.03213161,0.02658342,0.02837791,0.02632855,0.02545075,0.02857536,0.02832837,0.04136449,0.03656213,0.03426034,0.03083196,0.0357644,0.03437216,0.03294176,0.032992,0.03176603,0.05177175,0.04659195,0.03481239,0.03574916,0.03565456,0.03479427,0.03581817,0.0354775,0.03548745,0.04769857,0.05479092,0.05198733,0.08547461,0.0729367,0.06266519,0.04869608,0.0627481,0.05449041,0.07759389,0.06247032,0.05386525,0.03755063,0.04962852,0.0438254,0.08477829,0.07343693,0.06012887,0.0444705,0.03683337,0.04630529,0.06826698,0.03595946,0.05079438,0.03911606,0.04203965,0.03642103,0.06829922,0.03079161,0.05126612,0.03746905,0.03725516,0.03793895,0.06636389,0.03603575,0.05376713
326780_13_consensus,0.04307407,0.0429023,0.0423747,0.04110577,0.04388944,0.04447899,0.0441539,0.0460681,0.04654159,0.04416375,0.04660878,0.04649871,0.05272057,0.05020722,0.04764266,0.04024049,0.0421453,0.0434632,0.06174252,0.06204769,0.06412045,0.06446354,0.06248358,0.06388659,0.06245651,0.06239962,0.06338956,0.06060175,0.06090112,0.06270145,0.05943789,0.0596746,0.05898633,0.06299119,0.05999336,0.05823894,0.1085247,0.10649039,0.11202147,0.13168743,0.12392007,0.11838065,0.10734816,0.10534985,0.10969291,0.13578755,0.12349524,0.11933339,0.11357363,0.11238926,0.11336444,0.13265111,0.12784721,0.11686624,0.03134755,0.03488433,0.0358567,0.03817614,0.04170796,0.03760511,0.03154739,0.03541881,0.03679069,0.04099116,0.04327483,0.04181726,0.02917976,0.03438194,0.03580981,0.03989998,0.04090554,0.03695245,0.06637869,0.06819279,0.05660617,0.07131143,0.06792939,0.06489987,0.06675593,0.07223644,0.07818537,0.06921084,0.07932129,0.06894685,0.07131712,0.08818606,0.07228149,0.07000988,0.07085497,0.0664667,0.0136011,0.00490617,0.00675759,0,0.00240456,0.00277512,0.00623101,0.00324997,0.00373724,0.00314189,0.00614143,0.02171006,0.0116226,0.00446318,0.00653186,0.00250595,0.00384933,0.01963265,0.03174377,0.03071711,0.03127541,0.0318408,0.03317684,0.0323866,0.03371073,0.03319609,0.03374499,0.03085042,0.03138276,0.03309195,0.03170518,0.03063882,0.03051999,0.03372384,0.03376101,0.03251792,0.03899895,0.03857348,0.03754428,0.03101749,0.03640984,0.03752416,0.0329207,0.03404209,0.03516281,0.05174595,0.04452584,0.03552845,0.03410473,0.03687017,0.03832723,0.0359606,0.03480179,0.03549586,0.05266196,0.05820046,0.05601495,0.08676083,0.07485937,0.06646576,0.05397658,0.06749145,0.05951649,0.07893047,0.06326466,0.05784085,0.04177325,0.05374262,0.04767362,0.08631924,0.07539371,0.06326727,0.04718492,0.04013304,0.04875842,0.06775305,0.0391148,0.0532686,0.04213964,0.04692654,0.04026554,0.06893608,0.03403341,0.05421933,0.0408374,0.04198273,0.04039644,0.06682682,0.03833349,0.05678802
326780_14_consensus,0.04217321,0.04225969,0.04130451,0.04049671,0.04284011,0.04375695,0.04370347,0.04517537,0.04594201,0.04387571,0.04575947,0.04601366,0.05214753,0.04911795,0.04669281,0.03931909,0.04166699,0.04257351,0.05807558,0.05862168,0.06041461,0.06178588,0.05892131,0.06034226,0.05876682,0.05911187,0.06015017,0.05827808,0.05790424,0.05949802,0.0562806,0.05685517,0.05577833,0.06033472,0.05653006,0.05493633,0.10658273,0.10450357,0.11014372,0.12990613,0.12190231,0.11666239,0.10528732,0.10337671,0.10789772,0.13408277,0.12172254,0.11769485,0.11167427,0.11077774,0.11186846,0.13098348,0.12599171,0.11507764,0.03193589,0.03519513,0.03580892,0.03886868,0.04182554,0.03769961,0.03209651,0.03561365,0.03674447,0.0412831,0.04323863,0.04172237,0.02962068,0.03456651,0.03567534,0.04040569,0.04105337,0.03697401,0.06254182,0.06427011,0.05309795,0.06784146,0.064402,0.0612026,0.06259467,0.06861246,0.07487326,0.06562446,0.07573132,0.06529292,0.0669114,0.08419969,0.06842942,0.06649415,0.06736493,0.06230442,0.01211399,0.00423419,0.00567902,0.00240456,0,0.00255169,0.00530533,0.00310276,0.00333701,0.00290017,0.00616769,0.02285888,0.01117092,0.00455005,0.00661454,0.00250701,0.00338439,0.01886636,0.02942506,0.02901542,0.02913545,0.02938603,0.03097522,0.0305817,0.03118915,0.03147004,0.03174447,0.02876689,0.0300346,0.03175863,0.02966435,0.02932082,0.02863893,0.03100902,0.03192809,0.03063625,0.0390525,0.03686772,0.03665005,0.03041969,0.03594577,0.03649845,0.03259753,0.03357598,0.0344463,0.05157655,0.04484577,0.03434738,0.0332392,0.03577825,0.03725038,0.03511956,0.03364665,0.03430039,0.05190564,0.05760258,0.0552686,0.0857757,0.07387797,0.06560797,0.05330561,0.06647873,0.05870743,0.07784891,0.06258179,0.05690198,0.04119321,0.05257731,0.04682002,0.08528646,0.07451499,0.06260448,0.04457639,0.03815091,0.04621328,0.06513652,0.03699144,0.05081108,0.04006515,0.04464602,0.03798901,0.06669687,0.03184014,0.05164242,0.03829024,0.03985589,0.03845166,0.0645599,0.03630415,0.0541112
326780_15_consensus,0.04210415,0.04117612,0.03983694,0.03974828,0.04103225,0.04204822,0.04323178,0.04415495,0.04436945,0.04288901,0.04444592,0.04442353,0.05174336,0.04780867,0.0447903,0.03851809,0.0406457,0.04163778,0.05940533,0.06058224,0.06144945,0.06454176,0.0608355,0.06178027,0.06044533,0.06070445,0.06122188,0.06135451,0.06000278,0.06123408,0.05791978,0.05884795,0.057127,0.06282893,0.05821967,0.05682861,0.10988472,0.10786115,0.11369056,0.13471941,0.12596477,0.12053284,0.1085774,0.10640739,0.11143235,0.13898769,0.12617026,0.12167487,0.11537483,0.11437377,0.11576941,0.13572277,0.12987401,0.11903498,0.03214941,0.03576907,0.0362964,0.04060996,0.043158,0.03866477,0.03235301,0.0360309,0.03709778,0.04283212,0.04434025,0.04242572,0.0299153,0.03515259,0.03581216,0.04234484,0.04241809,0.03770069,0.06350657,0.06525802,0.05339824,0.06998514,0.0665469,0.06217942,0.06369801,0.06912092,0.07540026,0.0678,0.0779718,0.06688139,0.0679974,0.08443259,0.06904182,0.06905016,0.06989167,0.06410222,0.01039988,0.00396506,0.00510202,0.00277512,0.00255169,0,0.00460461,0.00275092,0.00295359,0.00264616,0.00488318,0.02166784,0.00919452,0.00377261,0.0052289,0.00259193,0.00309797,0.0163113,0.03092272,0.03056844,0.03043254,0.03025208,0.03266113,0.03225694,0.03248799,0.03264055,0.03278819,0.02990983,0.03194474,0.03376147,0.03101751,0.03117903,0.03007914,0.03197365,0.03377183,0.03239954,0.03988329,0.03800053,0.03680503,0.03111378,0.036542,0.03711487,0.03337288,0.03382027,0.03444573,0.05308389,0.04493797,0.035379,0.03465739,0.0368652,0.03780188,0.03610214,0.035119,0.03537523,0.05221231,0.05861443,0.05619468,0.08792064,0.07532749,0.06643062,0.05344491,0.06697226,0.05924993,0.08046367,0.06430798,0.0579873,0.04145979,0.05356461,0.0473355,0.08762172,0.07601584,0.06352833,0.04680883,0.0393879,0.04837045,0.06960586,0.03790632,0.05367073,0.0413441,0.04553665,0.03898043,0.07059817,0.03266424,0.05416337,0.03989658,0.0406921,0.04003522,0.06881968,0.03767341,0.05683131
326780_16_consensus,0.03758419,0.03645712,0.03399683,0.03526139,0.03578911,0.03681083,0.03912577,0.03880883,0.0379861,0.03870576,0.03871232,0.0392962,0.0470076,0.04235135,0.03813059,0.03421189,0.03507265,0.03614504,0.0504874,0.05252021,0.05249266,0.05855187,0.05268023,0.05313498,0.05137453,0.05209778,0.05172385,0.05781247,0.05316695,0.05351222,0.05008094,0.05158852,0.04898682,0.05732886,0.05023707,0.048768,0.10178129,0.10012149,0.10603126,0.12811845,0.118319,0.11358378,0.09994243,0.09863356,0.10388367,0.13256919,0.11941122,0.11545654,0.10801229,0.10745099,0.10959362,0.12903145,0.12226783,0.11195714,0.03177056,0.03491046,0.03380918,0.04145946,0.04213791,0.03740634,0.03217833,0.03504925,0.03432086,0.04291052,0.04276511,0.04080762,0.02923866,0.03388355,0.03292377,0.04290182,0.04152289,0.03636087,0.05379977,0.05571792,0.04388934,0.06165692,0.05863996,0.05275735,0.05422418,0.05901418,0.06477506,0.06032303,0.06953376,0.05822767,0.05797202,0.07185619,0.05800183,0.06110304,0.06233827,0.05529795,0.00576089,0.0034376,0.00339649,0.00623101,0.00530533,0.00460461,0,0.00417017,0.00360209,0.0045923,0.00682684,0.02351965,0.00792727,0.00582344,0.00629956,0.00475187,0.00351183,0.01224606,0.02665961,0.02800931,0.02651482,0.02522659,0.02885935,0.02918672,0.02708435,0.0290548,0.02828249,0.02694153,0.03059224,0.03305599,0.02788475,0.02945638,0.02723746,0.02680549,0.03036919,0.02952979,0.04185901,0.03684521,0.03579329,0.03141414,0.03695803,0.03625987,0.03375871,0.0336757,0.03315858,0.0528675,0.04688688,0.03529952,0.0360563,0.03602079,0.0364106,0.03642603,0.03569994,0.03541873,0.04991316,0.05735518,0.05453286,0.08919092,0.07602517,0.06556129,0.0512042,0.06577941,0.05726385,0.08105359,0.0648806,0.05619309,0.03933116,0.05183453,0.0454679,0.08857093,0.07674489,0.06279615,0.0467361,0.03902485,0.04901034,0.07175115,0.03796652,0.05362181,0.04136535,0.04440274,0.03872116,0.07251041,0.03230503,0.0543652,0.0393785,0.03912758,0.04020123,0.07050996,0.03806718,0.056929
326780_17_consensus,0.0393876,0.03837218,0.03707512,0.0370326,0.03863603,0.03939279,0.04038458,0.04133085,0.04099832,0.04015223,0.04124774,0.04150973,0.04837815,0.04492665,0.04168188,0.03618023,0.03778553,0.03865744,0.05668617,0.05766629,0.05873745,0.06174198,0.05792897,0.05880881,0.05751239,0.05749236,0.05770152,0.05921582,0.05717448,0.05850602,0.05516357,0.05600258,0.0542632,0.05995587,0.05533937,0.05406218,0.10453107,0.10273144,0.10837805,0.12939226,0.12040353,0.11515994,0.10311609,0.10117287,0.10598256,0.13353454,0.12086277,0.11672991,0.11012445,0.10914203,0.11083759,0.13022538,0.12436518,0.11379565,0.03024652,0.03327721,0.03336638,0.03814984,0.04022654,0.035898,0.03040187,0.03357723,0.03396311,0.04025225,0.04122837,0.03942844,0.02801511,0.03264606,0.03286268,0.03984172,0.03943506,0.03498133,0.0604371,0.06236445,0.05088332,0.0668019,0.06344581,0.05910721,0.06096966,0.06576236,0.0713251,0.06517061,0.07428832,0.06385503,0.06513975,0.07982871,0.06510474,0.06605634,0.06706129,0.06137309,0.00902891,0.00352793,0.00447669,0.00324997,0.00310276,0.00275092,0.00417017,0,0.00281627,0.00330076,0.00612028,0.02266127,0.00983413,0.00475969,0.00606141,0.00283814,0.0027901,0.0154106,0.02985224,0.02987234,0.02937432,0.02884838,0.03162896,0.03113927,0.03093299,0.03129734,0.0311774,0.02970266,0.0317131,0.0337372,0.03041044,0.03051212,0.02948034,0.03088149,0.0326518,0.03150308,0.03984162,0.03800798,0.03612258,0.03115194,0.03617159,0.03641644,0.03282345,0.03322981,0.0336935,0.05220751,0.04462232,0.03573381,0.03529602,0.03666829,0.03708972,0.03628187,0.03568196,0.03581796,0.04960152,0.05569106,0.05330777,0.08544835,0.07296712,0.06367981,0.05069715,0.06422825,0.05625299,0.07788798,0.06204426,0.05524434,0.03905567,0.05116126,0.04508473,0.08506295,0.07361086,0.06069951,0.04729231,0.03977288,0.04897052,0.07005198,0.03849112,0.05349907,0.04185132,0.04591352,0.03958631,0.07056249,0.03358212,0.05429926,0.04071177,0.04088477,0.04056815,0.0686295,0.03835295,0.05671837
326780_18_consensus,0.04032246,0.03917485,0.03739005,0.03779984,0.03908491,0.04020177,0.04147083,0.04167544,0.04147701,0.04116053,0.04203362,0.04222443,0.05006281,0.04593942,0.04240275,0.03702417,0.03828997,0.03919602,0.05670019,0.05811485,0.05871891,0.0626388,0.0582562,0.05897977,0.05745444,0.05762713,0.05788048,0.06066764,0.05792322,0.05886775,0.05538202,0.05649209,0.05438698,0.06084282,0.05564123,0.05443175,0.10615424,0.10420927,0.11026758,0.13194882,0.12250935,0.11747067,0.10461081,0.10287327,0.10791438,0.13639163,0.12314775,0.11915608,0.11205977,0.11120015,0.11319794,0.13284514,0.12661484,0.11597811,0.03194288,0.0351452,0.03486272,0.04078437,0.04251338,0.03793758,0.03208446,0.03554816,0.03534133,0.04272307,0.04347079,0.04170336,0.02946527,0.03441407,0.03429345,0.04224226,0.04159937,0.03693019,0.06042874,0.0624333,0.04990628,0.067711,0.06409321,0.05915556,0.06094761,0.06591062,0.07124641,0.06593629,0.07532337,0.06428648,0.06524244,0.07953318,0.06475286,0.06660188,0.06762042,0.0614766,0.00792752,0.00330589,0.00380971,0.00373724,0.00333701,0.00295359,0.00360209,0.00281627,0,0.00307297,0.00516986,0.02093283,0.00831919,0.00413218,0.00493318,0.00286288,0.00259286,0.0140431,0.02913741,0.02944964,0.02884953,0.02811251,0.03088389,0.03097482,0.03008941,0.03098204,0.0308222,0.02856252,0.03129328,0.03339024,0.0297331,0.03013448,0.02886742,0.02976757,0.03200922,0.03120048,0.041112,0.03927602,0.03748785,0.03211912,0.03752403,0.03747556,0.03403732,0.0342481,0.03466073,0.05399137,0.04628304,0.03673554,0.03660651,0.03793029,0.03825947,0.03771823,0.03679597,0.03684921,0.05178088,0.05837723,0.05581043,0.08947342,0.0764661,0.06665036,0.05286475,0.0671544,0.05892737,0.08149034,0.0652426,0.05781221,0.04069352,0.05352268,0.04723169,0.08909631,0.07707484,0.06357351,0.04881966,0.04081731,0.05070776,0.07260212,0.0391914,0.05551578,0.04318414,0.04685319,0.04046989,0.07314346,0.03404063,0.05603515,0.04157479,0.04160283,0.0415419,0.07121086,0.03941952,0.05872826
326780_1_consensus,0.043263,0.04272835,0.04088617,0.0410342,0.04255684,0.04333,0.04475924,0.0450145,0.04565973,0.04471971,0.04596995,0.04568261,0.05378944,0.04916411,0.04560089,0.03969012,0.04131659,0.04254792,0.06005897,0.0618039,0.06225175,0.06624722,0.0618616,0.06268208,0.06088102,0.06154301,0.0619572,0.06339261,0.06139375,0.06238593,0.05864772,0.05980144,0.05777033,0.06475435,0.05932001,0.05757028,0.11236625,0.11007905,0.11613699,0.13762186,0.12870963,0.12336362,0.11066481,0.10886285,0.11396338,0.14200074,0.1288849,0.12470722,0.11785737,0.11694834,0.11859102,0.13868582,0.13278136,0.12173128,0.03365972,0.0376281,0.03811035,0.04290357,0.04564096,0.04079453,0.03387432,0.03793771,0.0388901,0.04522378,0.04681775,0.04492985,0.03112182,0.03701657,0.03779001,0.04445733,0.04478498,0.03990195,0.06356155,0.06518694,0.05250014,0.07060702,0.06684515,0.06230252,0.06347048,0.06933046,0.07569215,0.06864259,0.07896655,0.06763296,0.06778494,0.08456106,0.06857615,0.06942381,0.07034659,0.06386777,0.01042529,0.00418602,0.00513164,0.00314189,0.00290017,0.00264616,0.0045923,0.00330076,0.00307297,0,0.0039888,0.01965097,0.00772103,0.00306848,0.00427495,0.00297295,0.00335479,0.01568265,0.03127273,0.03128401,0.03089932,0.03045419,0.03320727,0.03341426,0.03286924,0.03372002,0.03351264,0.02995916,0.03258301,0.03442576,0.03155474,0.03187934,0.03058988,0.03202219,0.03440428,0.03323206,0.04135935,0.03803788,0.03758337,0.03134753,0.0375912,0.03761902,0.03431796,0.03471028,0.03478147,0.05397895,0.04701012,0.03551814,0.03535157,0.03683365,0.03782485,0.03664115,0.0350081,0.03540722,0.05536637,0.06224307,0.05944353,0.09275516,0.08000404,0.07039008,0.05652206,0.07099062,0.06264696,0.08483248,0.06845426,0.06143963,0.0437004,0.05679982,0.05021581,0.09232527,0.08062699,0.06748516,0.04855568,0.04108971,0.05040309,0.07250861,0.03898129,0.05610164,0.04302614,0.04684984,0.0397348,0.07371777,0.03371844,0.05645573,0.04110374,0.04190856,0.04146664,0.07180571,0.03900754,0.05942734
326780_2_consensus,0.04943067,0.04749164,0.04475281,0.04670741,0.04691074,0.04748036,0.05107049,0.05025957,0.05029204,0.04990476,0.05199401,0.04984358,0.06231735,0.05584717,0.05049229,0.04500764,0.04516848,0.04716525,0.07551545,0.07793389,0.07755688,0.08456839,0.07808947,0.07876617,0.07660593,0.07727813,0.07694239,0.08193469,0.0781446,0.07876903,0.07432097,0.07617728,0.07278351,0.08280049,0.0749769,0.07316608,0.13199141,0.12966307,0.13649007,0.16088773,0.15058477,0.14457889,0.13041537,0.12853086,0.13399593,0.16593076,0.15114244,0.14651886,0.13873331,0.13741554,0.13992894,0.16174709,0.15487056,0.14289914,0.04212996,0.04741592,0.04743555,0.05447411,0.05732074,0.05159283,0.04193957,0.04814285,0.04862463,0.05743682,0.05923541,0.05644941,0.03917065,0.04680692,0.04668226,0.05688445,0.05693294,0.05055406,0.07653909,0.07845905,0.0625733,0.08579303,0.08182239,0.07487625,0.0764469,0.08240276,0.08966687,0.08293918,0.09554202,0.0816507,0.08147929,0.09831553,0.08156802,0.08438455,0.08540334,0.07738429,0.0121268,0.00657122,0.00841833,0.00614143,0.00616769,0.00488318,0.00682684,0.00612028,0.00516986,0.0039888,0,0.01532648,0.0043243,0.00250734,0.0023842,0.00578403,0.00577087,0.01354287,0.03966167,0.03916481,0.03920074,0.03814954,0.04209578,0.04253015,0.04132395,0.04276109,0.04233906,0.03701017,0.04044966,0.04262847,0.03935733,0.04019698,0.03805124,0.03978775,0.0435076,0.04236404,0.04837674,0.04653713,0.04642785,0.03888661,0.04645068,0.04668832,0.04238579,0.04157296,0.04275882,0.06325734,0.05345263,0.04372109,0.04303956,0.04484885,0.0472277,0.04548963,0.04286328,0.04268659,0.06622449,0.07475455,0.07145461,0.11063839,0.0951706,0.08417766,0.06786743,0.08453849,0.07525164,0.10233629,0.08247807,0.07382407,0.05283558,0.06859738,0.06030413,0.1105102,0.09602028,0.08061485,0.06330133,0.05345742,0.06565802,0.09262117,0.04945355,0.07247649,0.05616095,0.05964349,0.05120288,0.09430343,0.04386587,0.07330845,0.05341288,0.05364813,0.05431041,0.0920375,0.05099534,0.07670983
326780_3_consensus,0.06708644,0.06528035,0.06288529,0.0648446,0.0651954,0.06600651,0.06846232,0.06757947,0.06824383,0.06801401,0.07076727,0.06621954,0.08302675,0.07645444,0.0701509,0.06308768,0.06126819,0.06509946,0.10289025,0.1048004,0.10521127,0.11074205,0.10525056,0.10618407,0.103225,0.1030823,0.10244888,0.10891475,0.10488046,0.10519984,0.1004765,0.10203668,0.09880246,0.10950287,0.10157249,0.09973419,0.1554661,0.15311601,0.16057778,0.18539975,0.17512107,0.16894619,0.15384653,0.15300301,0.15799207,0.19086933,0.17558283,0.17156639,0.16283138,0.16189857,0.16467314,0.18607341,0.17984884,0.16729899,0.06057174,0.06638694,0.06526642,0.07349235,0.07696979,0.07107729,0.0600199,0.06782166,0.067466,0.07790336,0.08010527,0.07726763,0.0568631,0.06599493,0.06539382,0.07644307,0.07676718,0.07064189,0.10147555,0.10436484,0.08423193,0.11013925,0.10625536,0.09818019,0.10061553,0.10582031,0.11236353,0.10765435,0.12117208,0.10653008,0.10737528,0.12147413,0.10496734,0.10763006,0.10949824,0.10205714,0.02982072,0.02342048,0.02525085,0.02171006,0.02285888,0.02166784,0.02351965,0.02266127,0.02093283,0.01965097,0.01532648,0,0.01651686,0.01713129,0.01599242,0.02148624,0.02207847,0.02819255,0.05860594,0.057423,0.05874017,0.05708621,0.06076457,0.06234941,0.06080731,0.06147113,0.06167814,0.05527655,0.05764243,0.05947492,0.05803622,0.05748354,0.05597868,0.05923298,0.06183103,0.06168567,0.06622136,0.06941248,0.06803584,0.05835022,0.06763044,0.06713878,0.06115278,0.0605762,0.06332869,0.08086189,0.07200841,0.06469624,0.06361935,0.06631793,0.06775498,0.06750428,0.06442481,0.0639467,0.08909273,0.09798518,0.09449877,0.13847102,0.12152075,0.10930744,0.090565,0.10970608,0.09960665,0.12854604,0.10717233,0.0973499,0.07335603,0.09221309,0.08273892,0.13801249,0.12268704,0.10487749,0.08963949,0.07625705,0.09121383,0.12134344,0.07197527,0.09911247,0.08136614,0.08264863,0.07439946,0.12219453,0.06568955,0.10082889,0.07807664,0.07777287,0.07839018,0.11937444,0.07460866,0.10472069
