Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
327059_3_consensus,0.03861033,0.04242392,0.04401601,0.04034457,0.04374268,0.04558915,0.03927025,0.04576705,0.04460023,0.04236761,0.04073391,0.04653593,0.04043639,0.04414803,0.04603998,0.03963376,0.04414389,0.04488721,0.04833888,0.0456979,0.04988738,0.04547645,0.04618053,0.04813485,0.04999469,0.04756059,0.04988809,0.04217533,0.04491767,0.04741952,0.04656026,0.04593381,0.0470923,0.04396059,0.04602339,0.04514191,0.06079657,0.06048789,0.0634433,0.07610908,0.06973817,0.06729347,0.0610446,0.05823553,0.0625347,0.07741222,0.07067208,0.06656123,0.06413304,0.06293204,0.06379221,0.07588417,0.07284123,0.0666234,0.03703961,0.03288722,0.03372536,0.03081476,0.03013721,0.03038429,0.0359871,0.03156349,0.03260038,0.02966484,0.02988331,0.02976303,0.03761917,0.03178075,0.0332789,0.03032461,0.02984915,0.03097368,0.04223039,0.04376834,0.04501731,0.04025674,0.0398301,0.03973578,0.04144659,0.04350888,0.04819377,0.04107157,0.04187548,0.03854917,0.04488467,0.05500166,0.04592837,0.039634,0.04141533,0.04187067,0.06313855,0.06130002,0.05780459,0.06517591,0.06210208,0.0646111,0.05995578,0.06141225,0.06319854,0.06711518,0.08314833,0.10562777,0.08685358,0.07660267,0.08060461,0.06285673,0.06205266,0.08277386,0.05204149,0.05275658,0.05054533,0.05176004,0.05121791,0.04932127,0.05044127,0.05049925,0.04980356,0.05667082,0.05614972,0.05894762,0.05336716,0.05320754,0.05421781,0.05347557,0.05004269,0.0516278,0.04763895,0.04580477,0.04043696,0.04356516,0.04022466,0.03990918,0.04018691,0.04366222,0.04181237,0.05059747,0.04508376,0.04396487,0.04337031,0.04478841,0.04142327,0.04335908,0.0467328,0.04677734,0.00433988,0.00281473,0.00346859,0.00976896,0.00522354,0.00349701,0.00457384,0.00388348,0.00369398,0.00739221,0.00368239,0.0,0.00666296,0.0031029,0.00450682,0.00974483,0.00541212,0.00311244,0.04897321,0.04791494,0.04716057,0.05207588,0.05170796,0.04620939,0.04682054,0.05048098,0.04912142,0.05045419,0.05096615,0.04594819,0.04562442,0.0489732,0.04591321,0.04926991,0.04923337,0.04804768
327059_4_consensus,0.03083101,0.03236422,0.03210436,0.03077047,0.03310663,0.0346217,0.03104185,0.03541908,0.0339018,0.03285395,0.03143439,0.03569912,0.03418648,0.03516031,0.03450397,0.03015683,0.03269247,0.03418594,0.04605065,0.04526106,0.04746305,0.04708333,0.04548461,0.04650633,0.04771668,0.04627484,0.04689847,0.04440726,0.04486764,0.04664888,0.04489362,0.04512186,0.0444347,0.0456431,0.04424493,0.04304837,0.06859861,0.06782633,0.07198336,0.08861904,0.08069986,0.07691949,0.06846732,0.06537165,0.07047275,0.09102221,0.08174929,0.07759648,0.07350662,0.07137476,0.0734152,0.08850261,0.08388039,0.07637602,0.02541502,0.02366069,0.02405816,0.02380752,0.02371218,0.02297827,0.02454088,0.02253301,0.02356105,0.02396872,0.02443722,0.02311106,0.02551643,0.02287721,0.02347674,0.02459435,0.02372769,0.02295079,0.04119145,0.04283398,0.03914432,0.04264606,0.0409378,0.0386319,0.04039036,0.04197208,0.04767034,0.04329649,0.04616045,0.0401729,0.04457849,0.05408735,0.04388413,0.0419556,0.0440491,0.04167247,0.04342517,0.04252628,0.03996171,0.04667081,0.04445822,0.04558158,0.04143009,0.0430055,0.04431074,0.04727971,0.05936879,0.07902734,0.06165226,0.05453117,0.05696255,0.04475783,0.04313244,0.05822516,0.04344995,0.04429334,0.04217612,0.04243298,0.04352154,0.04245113,0.04218658,0.04320889,0.04267724,0.04662527,0.04778814,0.05116588,0.04444974,0.04498532,0.04515515,0.04444303,0.04302995,0.04461081,0.03810248,0.03736972,0.03228284,0.03347029,0.03127367,0.03191486,0.03091537,0.03318384,0.0321784,0.04342124,0.03689169,0.03481198,0.03429501,0.03559201,0.03307555,0.03518987,0.03740904,0.03743751,0.00481927,0.00661745,0.00583011,0.02261134,0.01446046,0.0097529,0.00516891,0.01006873,0.00726417,0.01865945,0.01029606,0.00666296,0.0,0.0060028,0.00421397,0.0226181,0.01492354,0.00818096,0.04590166,0.04175319,0.04446941,0.0560568,0.04275391,0.04527961,0.04208091,0.04552126,0.04238007,0.05486604,0.04288872,0.04602813,0.04021355,0.04250161,0.04095504,0.05362169,0.04244383,0.04888675
327059_5_consensus,0.03698117,0.04045604,0.04157075,0.03852602,0.04222505,0.04343106,0.03740937,0.0439388,0.04269074,0.04086168,0.03967235,0.04453963,0.03976426,0.04247075,0.04386817,0.03762873,0.04193959,0.04282679,0.0455957,0.04357408,0.04740691,0.04430495,0.04427334,0.04583672,0.04781734,0.04587773,0.04748933,0.04091127,0.04294623,0.04554118,0.04421261,0.04406868,0.04453132,0.04286355,0.0437794,0.04284945,0.06273374,0.06232047,0.06554707,0.07901081,0.07235889,0.06960202,0.06292334,0.05976382,0.06461481,0.08044058,0.07315339,0.06898051,0.0663034,0.06496683,0.06577779,0.07887633,0.07555438,0.06882285,0.03414226,0.03079091,0.03192797,0.02947588,0.02878549,0.02923149,0.03345199,0.02928203,0.03077699,0.02825661,0.02865774,0.02821416,0.03465249,0.02963408,0.03147997,0.02898197,0.02855489,0.02909762,0.04077039,0.0418163,0.04250296,0.03940219,0.03857405,0.03824199,0.03965197,0.04208633,0.04707141,0.03999823,0.04178521,0.03791553,0.04312041,0.05411934,0.04469762,0.03880918,0.04064267,0.04020703,0.05842816,0.05687746,0.05313307,0.06064863,0.05795617,0.06019338,0.05559668,0.05722633,0.05902301,0.06215916,0.07736881,0.10068245,0.08103365,0.07121215,0.07499739,0.05839049,0.05771766,0.07779137,0.04847171,0.04938271,0.04734692,0.04838822,0.0480862,0.04653754,0.04703218,0.04775252,0.04691223,0.05358813,0.05278121,0.05590058,0.04983554,0.05006313,0.0507824,0.04985847,0.04706589,0.04880807,0.04512509,0.04219286,0.03720524,0.0401801,0.03745261,0.0370723,0.03738465,0.04019129,0.03834478,0.04792485,0.04218636,0.04021032,0.03995749,0.04084987,0.0384885,0.03949744,0.04242521,0.043343,0.00442494,0.00327067,0.00359541,0.01118963,0.00654929,0.00410268,0.00435517,0.00450305,0.00383053,0.00863248,0.00406302,0.0031029,0.0060028,0.0,0.0034752,0.01111582,0.00664681,0.00371327,0.04619184,0.04522811,0.04440736,0.05001275,0.04882229,0.04444329,0.04357064,0.04773594,0.04593152,0.04923802,0.04823926,0.04400783,0.04263403,0.04652157,0.04279297,0.04798717,0.04645976,0.04585895
327059_6_consensus,0.03276852,0.0352362,0.0356372,0.03353587,0.03672728,0.03764621,0.03320831,0.03888432,0.03747431,0.03603508,0.03494366,0.03888601,0.03633621,0.03814,0.03807083,0.03297692,0.03621945,0.03728355,0.04456176,0.04327766,0.04627683,0.04466376,0.04375907,0.04510532,0.04677208,0.04495018,0.04597171,0.04143805,0.04258662,0.04484073,0.0432137,0.04347433,0.04314695,0.04321558,0.04276592,0.04173683,0.06686277,0.06635216,0.07002505,0.08530542,0.0779575,0.07461042,0.06694952,0.06378385,0.06876346,0.08720229,0.07896852,0.07455077,0.07114999,0.06948226,0.07073611,0.08518848,0.0812054,0.07381697,0.02870526,0.02626596,0.02721538,0.02609984,0.02575873,0.02553762,0.02795843,0.02496012,0.02628336,0.02536949,0.02607031,0.02501109,0.02891961,0.02538506,0.02680334,0.02614394,0.02567244,0.02523665,0.04077691,0.04165438,0.04014802,0.04078245,0.03970244,0.03789908,0.03965688,0.04191819,0.04731409,0.0415242,0.04424848,0.03889382,0.04341674,0.05458311,0.04403541,0.04034793,0.04235208,0.0405598,0.04934082,0.0479578,0.04491652,0.05165118,0.04926432,0.05101635,0.04672941,0.04828998,0.04992408,0.05277003,0.06606401,0.08796478,0.06916264,0.06074285,0.0638057,0.0497243,0.04869085,0.06618174,0.04429036,0.04484985,0.04292916,0.04357448,0.04397422,0.04272736,0.04282423,0.04370875,0.04278942,0.04827568,0.04822596,0.05147158,0.04524304,0.04553239,0.04586853,0.04523764,0.04319368,0.04478676,0.03992095,0.03779937,0.03313087,0.03502278,0.03306556,0.03298864,0.03268987,0.03507292,0.03358112,0.04448612,0.03806344,0.03565232,0.0351916,0.03613765,0.03400437,0.03547371,0.03776513,0.03839046,0.00403339,0.00475971,0.00398838,0.0168194,0.01017999,0.00639781,0.00425802,0.00711602,0.00479074,0.01360145,0.0065743,0.00450682,0.00421397,0.0034752,0.0,0.01675726,0.01041839,0.00558807,0.04411642,0.04170749,0.04269639,0.05145894,0.04385117,0.0433085,0.04091061,0.04484264,0.0419524,0.05066269,0.04394435,0.04340023,0.03943217,0.04279479,0.03975964,0.04940435,0.04284866,0.0456689
327059_7_consensus,0.05898968,0.06615929,0.07083375,0.0632576,0.0698137,0.07075452,0.05944252,0.06921956,0.06948383,0.06506338,0.06449923,0.07090583,0.0576929,0.06558907,0.07140337,0.06217876,0.06961998,0.06982194,0.06485674,0.06035778,0.06697198,0.05618313,0.0612826,0.06400307,0.06686314,0.06382584,0.06809702,0.05013578,0.05824455,0.06210875,0.06216864,0.06047808,0.06426734,0.05481065,0.06213944,0.06127625,0.06374595,0.06402253,0.06507669,0.07104234,0.06808156,0.06670059,0.06470332,0.06162563,0.06486257,0.07069338,0.06778201,0.06342502,0.06429674,0.06368182,0.06236761,0.07103589,0.07108842,0.06582005,0.05985678,0.05334544,0.05647261,0.04700512,0.04683355,0.04927844,0.05872524,0.05123354,0.05456435,0.04464323,0.04588394,0.04728585,0.0614086,0.05207183,0.05671827,0.0453011,0.04618018,0.05029639,0.05803184,0.05856407,0.06644139,0.0498632,0.0506652,0.05525129,0.05667039,0.05940592,0.06277591,0.05095236,0.04963112,0.05060314,0.05889236,0.07188095,0.06331235,0.04954711,0.0507665,0.0555077,0.10113279,0.09701207,0.09169142,0.09825154,0.09496511,0.09883365,0.09569563,0.09587375,0.09870421,0.10212428,0.12419606,0.15093314,0.13152741,0.11492872,0.12171694,0.09666223,0.09731855,0.12650101,0.07675206,0.07674184,0.07487958,0.07790523,0.07479928,0.0712814,0.07551106,0.07349152,0.07354998,0.08303363,0.07932434,0.08108253,0.07842552,0.07626141,0.07929305,0.07912878,0.07270261,0.07402159,0.06762188,0.06387355,0.05806231,0.06488849,0.05858542,0.05803212,0.06070156,0.06574886,0.06173006,0.06691189,0.06443073,0.06300054,0.06249756,0.06372882,0.05977143,0.06025761,0.06565203,0.06704779,0.01599933,0.00972077,0.01169312,0.00197831,0.00375253,0.00672118,0.01498504,0.00723563,0.01028862,0.00248632,0.00599983,0.00974483,0.0226181,0.01111582,0.01675726,0.0,0.00367816,0.00781245,0.06253618,0.06592376,0.05970262,0.05481594,0.07343691,0.05734848,0.0623707,0.0676207,0.06771957,0.05312036,0.07236672,0.05582543,0.0634773,0.0688041,0.06165648,0.0522686,0.0675013,0.05621022
327059_8_consensus,0.05077954,0.05620204,0.05983873,0.05385719,0.05893467,0.06027069,0.05137416,0.05958792,0.05921598,0.05563369,0.05453183,0.06061,0.05069612,0.05684296,0.06112147,0.05294414,0.05898892,0.05943378,0.0605419,0.05686613,0.06230986,0.05420928,0.05731322,0.05991327,0.06229423,0.0595218,0.06311137,0.04886132,0.05499665,0.05848502,0.05815386,0.05686451,0.05944601,0.05261263,0.05776336,0.05702472,0.06545522,0.06549118,0.06746975,0.0766258,0.07198727,0.07000378,0.06630331,0.06305733,0.06686983,0.0768307,0.07214366,0.06780372,0.06738412,0.06627064,0.06599974,0.07640327,0.07512043,0.06937873,0.05083991,0.04543735,0.04783573,0.04088188,0.04083845,0.04213568,0.04946233,0.04373115,0.04620219,0.03916692,0.04041194,0.04097123,0.0519915,0.04439155,0.04784001,0.03980805,0.040355,0.04310177,0.05429473,0.05543136,0.05969103,0.04885665,0.04905275,0.05149073,0.05322231,0.05569783,0.05963173,0.04980162,0.04954389,0.04858145,0.05610771,0.06790549,0.05882429,0.04846543,0.05005749,0.05276555,0.08539332,0.08191216,0.07787308,0.08384906,0.08069818,0.08394104,0.08081705,0.08113139,0.08335769,0.08702202,0.10629699,0.13059234,0.11223769,0.0981786,0.10375268,0.08221114,0.08223306,0.10740836,0.06792171,0.0679164,0.06591695,0.06835132,0.06635323,0.06330011,0.06654427,0.06523347,0.06497298,0.07284772,0.07051767,0.07280026,0.06910393,0.06759838,0.07008603,0.06991984,0.06445882,0.06586051,0.05896909,0.05739667,0.05153885,0.05653171,0.05151508,0.05106606,0.05273152,0.05693918,0.05424549,0.0612641,0.05591996,0.05572768,0.05513535,0.05663549,0.05295846,0.05402676,0.05841963,0.05905499,0.00981881,0.00535868,0.00681078,0.00348834,0.00213962,0.00379908,0.00933396,0.00396816,0.0061508,0.00335138,0.00338229,0.00541212,0.01492354,0.00664681,0.01041839,0.00367816,0.0,0.00424972,0.05879849,0.05993473,0.05619488,0.05610695,0.06519843,0.05457676,0.05716583,0.06204535,0.06133162,0.0542808,0.06412877,0.05361558,0.05751952,0.06179391,0.05649987,0.05319067,0.06099695,0.05464556
327059_9_consensus,0.04152197,0.04500285,0.04731704,0.04318148,0.04704862,0.04838129,0.04153424,0.04844705,0.04722576,0.04491116,0.0436292,0.0490822,0.04191556,0.04668384,0.04895576,0.04269274,0.0473165,0.04771483,0.05305638,0.05011931,0.05445223,0.04910361,0.05076109,0.05273437,0.05464535,0.05216467,0.05459741,0.04499185,0.04887514,0.05169904,0.05108925,0.05032968,0.05155531,0.04749784,0.05039546,0.04983548,0.06362009,0.06337905,0.06614441,0.07837549,0.07222336,0.06967112,0.06420271,0.0608939,0.06525166,0.07958604,0.07296879,0.06872476,0.06681854,0.06530675,0.06606714,0.07810283,0.07532136,0.06908406,0.03913767,0.03468727,0.03620661,0.03232876,0.03179712,0.03217767,0.03790039,0.03336446,0.03499864,0.03113258,0.03172063,0.03153029,0.03994077,0.03378765,0.0359301,0.0317574,0.03148822,0.03295553,0.0478076,0.04907632,0.0504491,0.04488324,0.04462768,0.04498159,0.04695916,0.04858504,0.05264608,0.04607731,0.04638416,0.04372647,0.05035472,0.06023328,0.05114566,0.04449379,0.04647764,0.04742985,0.0683359,0.06595617,0.06270065,0.06934773,0.06666322,0.06901468,0.0651104,0.06590514,0.06788908,0.07185122,0.08835299,0.11090922,0.09304917,0.08148493,0.08578199,0.06734772,0.06677174,0.08801291,0.05739792,0.05770272,0.05570198,0.05721419,0.05630954,0.05394341,0.05602676,0.05523504,0.05490477,0.06207459,0.06082181,0.06330253,0.05857088,0.05774267,0.0593977,0.05913241,0.05487727,0.05636042,0.0494079,0.04943862,0.04270176,0.0467195,0.04241871,0.0424146,0.04281209,0.04596965,0.04426697,0.05325142,0.04654839,0.04718005,0.04687725,0.04822954,0.04415662,0.04618707,0.05008711,0.05058314,0.00492379,0.0030145,0.00353529,0.00776342,0.00417692,0.0027362,0.00471455,0.00317201,0.00349018,0.00640464,0.00330373,0.00311244,0.00818096,0.00371327,0.00558807,0.00781245,0.00424972,0.0,0.05281609,0.05170921,0.05025921,0.05492381,0.05561005,0.04992429,0.05044172,0.05437671,0.05299884,0.05309731,0.05494759,0.04940549,0.05020663,0.05334455,0.04938415,0.05174909,0.05287583,0.05104984
D103_10_consensus,0.06183332,0.06679634,0.06572037,0.06418224,0.06564294,0.06648136,0.06368947,0.07018724,0.06881595,0.06772256,0.0646811,0.07127697,0.06714253,0.06755072,0.06606614,0.06181089,0.06646705,0.0667764,0.03292216,0.0313713,0.03484927,0.03223308,0.03220243,0.03448931,0.03452565,0.03375865,0.03757619,0.02817677,0.02999138,0.03245999,0.03056731,0.03087584,0.03230865,0.03160254,0.03148434,0.0301583,0.08193825,0.08192435,0.08442919,0.0981586,0.09279952,0.08868431,0.08107655,0.07919648,0.08325602,0.10028123,0.09285169,0.0884257,0.08514439,0.08406553,0.08373288,0.09992612,0.09530505,0.08711373,0.0407031,0.04001089,0.04221764,0.04014363,0.04089947,0.03927519,0.04179013,0.03777258,0.04061155,0.03784997,0.03890796,0.03874778,0.03985797,0.03882742,0.0417906,0.03853302,0.03924555,0.03824574,0.04496801,0.04470663,0.04395834,0.04613688,0.04458571,0.04324692,0.04406855,0.04847946,0.05510946,0.04619731,0.0516782,0.04532092,0.04397277,0.06225078,0.05024562,0.04549729,0.04715588,0.0436642,0.05777487,0.05184453,0.048424,0.05399611,0.04996784,0.05226704,0.0507623,0.05270572,0.05400054,0.05447976,0.07125748,0.09937482,0.07610656,0.06472751,0.0704552,0.05227896,0.05357883,0.08212476,0.04131093,0.04320735,0.04098194,0.04141775,0.04239248,0.04102187,0.04092153,0.04174278,0.0421564,0.04560496,0.04623732,0.04914525,0.04275414,0.04455679,0.04241824,0.04266707,0.04204971,0.04215802,0.04821318,0.0370599,0.03672288,0.03663254,0.03804933,0.03785188,0.03913766,0.04131189,0.0380274,0.04996822,0.05678013,0.03540477,0.03620826,0.0363717,0.03482398,0.03534713,0.03610955,0.0379838,0.04862199,0.05142319,0.05006488,0.06387325,0.05897193,0.0543761,0.04972711,0.05455134,0.05062219,0.05666697,0.05040841,0.04897321,0.04590166,0.04619184,0.04411642,0.06253618,0.05879849,0.05281609,0.0,0.008799,0.00601924,0.01015999,0.01459246,0.00665566,0.00682624,0.00999785,0.01008423,0.01137203,0.01249681,0.00631236,0.00668141,0.00966277,0.0071658,0.01105064,0.0087209,0.00714736
D103_11_consensus,0.05782036,0.06084323,0.05904422,0.05862438,0.05965382,0.06071885,0.05912792,0.06424782,0.06241121,0.06189789,0.05888677,0.06459453,0.06342665,0.06277515,0.05965878,0.05699398,0.06022986,0.06087577,0.03550515,0.03482416,0.0371855,0.0362634,0.03548356,0.03700693,0.03750067,0.03629924,0.03891366,0.03284027,0.03337845,0.0353847,0.03314293,0.03396879,0.034177,0.03527695,0.03416919,0.03253878,0.08591247,0.08565016,0.08888814,0.10477914,0.09830851,0.09378984,0.0853315,0.08308658,0.08729465,0.10753288,0.09858637,0.09428066,0.0901107,0.08853176,0.08925042,0.10635039,0.10082606,0.09239894,0.0356305,0.03549882,0.03720751,0.03670082,0.03765754,0.03566284,0.03670027,0.03368061,0.03598221,0.03558992,0.03651669,0.03570282,0.0345516,0.03472627,0.03652116,0.03632472,0.03626715,0.03433923,0.04740856,0.04714903,0.04373123,0.04973566,0.0477945,0.04452766,0.04621418,0.04951464,0.05625429,0.05041841,0.05594878,0.0482202,0.04727642,0.06354083,0.05105455,0.04930356,0.05150516,0.04693462,0.04997926,0.04540394,0.04242373,0.04797783,0.0446151,0.04596261,0.04409987,0.04608891,0.04736098,0.04787215,0.06250555,0.08721603,0.06619283,0.05708513,0.06157693,0.04640215,0.04669561,0.07066003,0.04106747,0.04277828,0.04047613,0.04052656,0.04223142,0.04107588,0.0404963,0.0411203,0.04160893,0.04411391,0.04584724,0.04901753,0.04171896,0.04357179,0.04168511,0.04232582,0.04166545,0.04243097,0.04499874,0.03623807,0.03444413,0.03407233,0.03523374,0.03567904,0.03589263,0.03736218,0.03503747,0.04852887,0.0525488,0.03398917,0.03467562,0.0349483,0.03282925,0.03452125,0.03533152,0.03639266,0.04587443,0.0501417,0.04797114,0.06715486,0.05986633,0.05394331,0.04671396,0.05370119,0.04895345,0.05976752,0.05104383,0.04791494,0.04175319,0.04522811,0.04170749,0.06592376,0.05993473,0.05170921,0.008799,0.0,0.00850796,0.017346,0.01287222,0.00986981,0.00852938,0.01063369,0.00977307,0.01725702,0.01154046,0.01007942,0.00769267,0.00969185,0.00847148,0.0169472,0.00889317,0.01177155
D103_12_consensus,0.06092233,0.06597208,0.06543309,0.06306887,0.0648914,0.06567893,0.06251299,0.06918079,0.06796408,0.06651094,0.0637737,0.07002496,0.06529479,0.06677341,0.06516839,0.06126495,0.06615422,0.06580557,0.03342324,0.03170655,0.03524954,0.03204653,0.03276369,0.03466982,0.03518551,0.03410894,0.03805401,0.02753011,0.0300675,0.03258165,0.03098618,0.03108715,0.03267255,0.03117893,0.03186781,0.0305914,0.08087061,0.08071245,0.08336641,0.09680325,0.09156071,0.08749511,0.08026053,0.07819517,0.08219202,0.09889277,0.09143226,0.08715026,0.08411917,0.08283937,0.08252631,0.09847668,0.09403734,0.08602512,0.03957925,0.03858102,0.04098461,0.03833473,0.03929174,0.03755107,0.04061846,0.03651025,0.03942215,0.03620674,0.03741628,0.03731368,0.03880712,0.03749466,0.040438,0.03698874,0.03780176,0.03687545,0.04536821,0.04500826,0.04435368,0.04574199,0.04453696,0.0433621,0.04424696,0.04822114,0.05500896,0.04610449,0.05107993,0.04506975,0.04451662,0.06215889,0.05038845,0.0450717,0.04700818,0.04406711,0.06008394,0.05346461,0.0502174,0.05557753,0.05172009,0.05434344,0.05273417,0.05429487,0.05591777,0.05631358,0.07338401,0.10120875,0.07874835,0.06662096,0.072509,0.0540671,0.0554973,0.08395943,0.04262795,0.04406107,0.04195526,0.04268715,0.04326036,0.0416887,0.04208287,0.0423202,0.04308747,0.04652274,0.0469703,0.04939972,0.0434274,0.0447636,0.04339753,0.04396816,0.04238954,0.04308374,0.04709093,0.03738601,0.03608512,0.03660845,0.03751813,0.03741696,0.03866939,0.04082851,0.03762953,0.04942556,0.05549774,0.03573189,0.03632003,0.03675635,0.03476761,0.03535999,0.03632396,0.03852961,0.04664345,0.049426,0.04811107,0.06116829,0.0563324,0.05208506,0.04784617,0.05242091,0.04869774,0.05421966,0.04834388,0.04716057,0.04446941,0.04440736,0.04269639,0.05970262,0.05619488,0.05025921,0.00601924,0.00850796,0.0,0.01005204,0.01524409,0.00679534,0.00719671,0.01005333,0.01013818,0.01060237,0.01274906,0.00631913,0.0070887,0.01018749,0.00687795,0.01042834,0.00894325,0.00725325
D103_13_consensus,0.07460944,0.08312354,0.08460903,0.07924588,0.08401389,0.08481934,0.07675197,0.08654126,0.08643137,0.08282088,0.080977,0.08886732,0.07813862,0.08253642,0.0848293,0.07661684,0.0844523,0.0841329,0.03920207,0.03549842,0.04227187,0.03221539,0.03665479,0.04001598,0.04101579,0.03976705,0.04590189,0.02655552,0.03292864,0.03666068,0.03582549,0.03503843,0.03940081,0.03195744,0.03709332,0.03552225,0.07630361,0.07656797,0.07738194,0.08472956,0.08266753,0.07972531,0.07592011,0.07426027,0.077165,0.08560703,0.08162217,0.07762159,0.07689365,0.07678462,0.07455758,0.08678122,0.08488239,0.07803718,0.05596314,0.05283015,0.05619899,0.04812506,0.04958604,0.04999267,0.05751389,0.05013954,0.05433956,0.0453617,0.04704969,0.04888179,0.05574031,0.05114959,0.05617524,0.04568549,0.04750343,0.04940629,0.05219454,0.05186039,0.05755585,0.04742556,0.04668564,0.05030057,0.0506776,0.055982,0.06215027,0.04715101,0.05079,0.04850971,0.05014559,0.07115514,0.05970837,0.04631337,0.04730924,0.04836375,0.08532229,0.07583865,0.071597,0.07606735,0.07167507,0.07662022,0.07553598,0.07617294,0.07870835,0.07917357,0.10116771,0.1321119,0.10927735,0.09277313,0.10095703,0.07462487,0.07760774,0.11556961,0.05324459,0.05416704,0.05299224,0.05541569,0.05297346,0.0508948,0.05291289,0.05268418,0.05387731,0.05958747,0.05687148,0.05911399,0.05499493,0.05503874,0.05476364,0.0562854,0.0519835,0.0523673,0.06113938,0.04812198,0.0484944,0.05025642,0.04951957,0.04975536,0.05148209,0.05629546,0.05223075,0.05877697,0.06989413,0.04737744,0.04704967,0.04825616,0.04748005,0.04563731,0.04776668,0.05054377,0.05590747,0.05458018,0.0550675,0.0566628,0.05644376,0.05572741,0.05645331,0.05668789,0.05459855,0.0500217,0.04938837,0.05207588,0.0560568,0.05001275,0.05145894,0.05481594,0.05610695,0.05492381,0.01015999,0.017346,0.01005204,0.0,0.0281488,0.00782001,0.01451357,0.01909934,0.02084928,0.00422872,0.02578561,0.00710205,0.01513074,0.02108945,0.01468279,0.0039802,0.01897627,0.00653243
