Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,type,model,chain,Mean_Num_Points,layer_norm2,Loneliness,Vicinty_corr,IQR
hb,12,LD1,12714,0.150081566068516,0.543824597133969,0.690845422711356,0.806903451725863,1,0.092443192777216,11,Pooled,antiberta2-cssp,all_cdrh,1743.58803284939,66.6666666666667,,,0.263078854591894
hb,13,LD1,12714,0.145072536268134,0.538769384692346,0.68584292146073,0.801400700350175,1,0.0966291099623059,11,Pooled,antiberta2-cssp,all_cdrh,1837.87145668683,66.6666666666667,,,0.262631315657829
hb,14,LD1,12714,0.144072036018009,0.536768384192096,0.68384192096048,0.798899449724862,1,0.100815027147396,11,Pooled,antiberta2-cssp,all_cdrh,1899,66.6666666666667,,,0.262131065532766
hb,0,LD1,12597,0.518518518518519,0.8,1,1,1,0.119333378818083,11,Pooled,antiberta2-cssp,cdr3,19.0000103040732,66.6666666666667,,,0.2
hb,1,LD1,12597,0.586206896551724,0.833333333333333,1,1,1,0.129377565135303,11,Pooled,antiberta2-cssp,cdr3,30.7757112386526,66.6666666666667,,,0.166666666666667
hb,2,LD1,12597,0.548387096774194,0.818181818181818,1,1,1,0.139421751452523,11,Pooled,antiberta2-cssp,cdr3,49.2251749116426,66.6666666666667,,,0.181818181818182
hb,3,LD1,12597,0.470588235294118,0.787878787878788,0.947368421052632,1,1,0.149465937769744,11,Pooled,antiberta2-cssp,cdr3,78.1047306000062,66.6666666666667,,,0.212121212121212
hb,4,LD1,12597,0.375,0.75,0.910112359550562,1,1,0.159510124086964,11,Pooled,antiberta2-cssp,cdr3,123.061257715175,66.6666666666667,,,0.25
hb,5,LD1,12597,0.326530612244898,0.714285714285714,0.875862068965517,0.973333333333333,1,0.169554310404184,11,Pooled,antiberta2-cssp,cdr3,192.278313017136,66.6666666666667,,,0.259047619047619
hb,6,LD1,12597,0.274193548387097,0.679611650485437,0.84375,0.95,1,0.179598496721405,11,Pooled,antiberta2-cssp,cdr3,297.289554760997,66.6666666666667,,,0.270388349514563
hb,7,LD1,12597,0.233009708737864,0.648148148148148,0.811881188118812,0.925,1,0.189642683038625,11,Pooled,antiberta2-cssp,cdr3,450.782223412915,66.6666666666667,,,0.276851851851852
hb,8,LD1,12597,0.2,0.618421052631579,0.781867145421903,0.897520661157025,1,0.199686869355845,11,Pooled,antiberta2-cssp,cdr3,660.106915063525,66.6666666666667,,,0.279099608525446
hb,9,LD1,12597,0.182266009852217,0.59518477043673,0.755458515283843,0.870905587668594,1,0.209731055673066,11,Pooled,antiberta2-cssp,cdr3,917.029212047522,66.6666666666667,,,0.275720817231863
hb,10,LD1,12597,0.173036093418259,0.576828266228431,0.733866933466733,0.846153846153846,1,0.219775241990286,11,Pooled,antiberta2-cssp,cdr3,1194.12039279127,66.6666666666667,,,0.269325579925416
hb,11,LD1,12597,0.175135135135135,0.565789473684211,0.71735867933967,0.826446280991736,1,0.229819428307506,11,Pooled,antiberta2-cssp,cdr3,1453.39871611248,66.6666666666667,,,0.260656807307525
hb,12,LD1,12597,0.168224299065421,0.55527763881941,0.705093833780161,0.813406703351676,1,0.239863614624727,11,Pooled,antiberta2-cssp,cdr3,1663.01336438294,66.6666666666667,,,0.258129064532266
hb,13,LD1,12597,0.169084542271136,0.549774887443722,0.696348174087044,0.803901950975488,1,0.249907800941947,11,Pooled,antiberta2-cssp,cdr3,1809.31586105988,66.6666666666667,,,0.254127063531766
hb,14,LD1,12597,0.167083541770885,0.546773386693347,0.691845922961481,0.799899949974988,1,0.259951987259167,11,Pooled,antiberta2-cssp,cdr3,1899,66.6666666666667,,,0.253126563281641
hb,0,LD1,12958,0.25,0.7,1,1,1,0.00436215818933694,8,Pooled,antiberta2-cssp,heavy_chain,19.0000103040732,46.6666666666667,,,0.3
hb,1,LD1,12958,0.512820512820513,0.8,1,1,1,0.00492583943048646,8,Pooled,antiberta2-cssp,heavy_chain,34.1173633937496,46.6666666666667,,,0.2
hb,2,LD1,12958,0.441860465116279,0.77653399668325,0.96551724137931,1,1,0.00548952067163598,8,Pooled,antiberta2-cssp,heavy_chain,59.3756143803646,46.6666666666667,,,0.22346600331675
hb,3,LD1,12958,0.375,0.75,0.923076923076923,1,1,0.0060532019127855,8,Pooled,antiberta2-cssp,heavy_chain,100.673041453286,46.6666666666667,,,0.25
hb,4,LD1,12958,0.296296296296296,0.705161943319838,0.882352941176471,0.97776402640264,1,0.00661688315393501,8,Pooled,antiberta2-cssp,heavy_chain,166.648950530145,46.6666666666667,,,0.272602083082802
hb,5,LD1,12958,0.244274809160305,0.666666666666667,0.847328244274809,0.948717948717949,1,0.00718056439508453,8,Pooled,antiberta2-cssp,heavy_chain,269.509175777185,46.6666666666667,,,0.282051282051282
hb,6,LD1,12958,0.195121951219512,0.62962962962963,0.80952380952381,0.919411185829096,1,0.00774424563623405,8,Pooled,antiberta2-cssp,heavy_chain,423.374357283434,46.6666666666667,,,0.289781556199467
hb,7,LD1,12958,0.158273381294964,0.597854101299865,0.776950747094632,0.891438933126809,1,0.00830792687738357,8,Pooled,antiberta2-cssp,heavy_chain,636.676338756711,46.6666666666667,,,0.293584831826943
hb,8,LD1,12958,0.133333333333333,0.572519083969466,0.747461863533292,0.865586991010048,1,0.00887160811853309,8,Pooled,antiberta2-cssp,heavy_chain,899.271378375872,46.6666666666667,,,0.293067907040582
hb,9,LD1,12958,0.115384615384615,0.550788822673774,0.721336077875003,0.841323031083286,1,0.00943528935968261,8,Pooled,antiberta2-cssp,heavy_chain,1173.10878010077,46.6666666666667,,,0.290534208409512
hb,10,LD1,12958,0.106382978723404,0.535492684646572,0.700151806718627,0.821754867057956,1,0.00999897060083212,8,Pooled,antiberta2-cssp,heavy_chain,1416.40745396655,46.6666666666667,,,0.286262182411384
hb,11,LD1,12958,0.104,0.525065372276395,0.6846948565545,0.807403701850926,1,0.0105626518419816,8,Pooled,antiberta2-cssp,heavy_chain,1607.53284423333,46.6666666666667,,,0.28233832957453
hb,12,LD1,12958,0.0980490245122561,0.517309051351072,0.67596031577399,0.797398699349675,1,0.0111263330831312,8,Pooled,antiberta2-cssp,heavy_chain,1745.69579284691,46.6666666666667,,,0.280089647998603
hb,13,LD1,12958,0.096045197740113,0.512256128064032,0.669219288712611,0.791895947973987,1,0.0116900143242807,8,Pooled,antiberta2-cssp,heavy_chain,1838.42978289318,46.6666666666667,,,0.279639819909955
hb,14,LD1,12958,0.0900450225112556,0.508358150350328,0.667393869607834,0.788894447223612,0.9959979989995,0.0122536955654302,8,Pooled,antiberta2-cssp,heavy_chain,1899,46.6666666666667,,,0.280536296873284
hb,0,LD1,13347,0,0,1,1,1,0.00350924779687722,7,Pooled,esm2,all_cdrh,19.0000103040732,18.75,,,1
hb,1,LD1,13347,0,0.571428571428571,1,1,1,0.0039799509315264,7,Pooled,esm2,all_cdrh,34.9091077703016,18.75,,,0.428571428571429
hb,2,LD1,13347,0.218045112781955,0.685714285714286,1,1,1,0.00445065406617558,7,Pooled,esm2,all_cdrh,62.2481839070985,18.75,,,0.314285714285714
hb,3,LD1,13347,0.230769230769231,0.692307692307692,0.933333333333333,1,1,0.00492135720082476,7,Pooled,esm2,all_cdrh,108.256324124927,18.75,,,0.307692307692308
hb,4,LD1,13347,0.166666666666667,0.666666666666667,0.894736842105263,1,1,0.00539206033547394,7,Pooled,esm2,all_cdrh,184.618285608301,18.75,,,0.333333333333333
hb,5,LD1,13347,0.140243902439024,0.636363636363636,0.857142857142857,0.967741935483871,1,0.00586276347012313,7,Pooled,esm2,all_cdrh,307.686168842543,18.75,,,0.331378299120235
hb,6,LD1,13347,0.108538350217077,0.605263157894737,0.813725490196078,0.936664289534676,1,0.0063334666047723,7,Pooled,esm2,all_cdrh,492.200259662645,18.75,,,0.33140113163994
hb,7,LD1,13347,0.0779220779220779,0.575757575757576,0.78125,0.907692307692308,1,0.00680416973942148,7,Pooled,esm2,all_cdrh,733.509701284918,18.75,,,0.331934731934732
hb,8,LD1,13347,0.0746812386156649,0.555555555555556,0.749506903353057,0.877326306310467,1,0.00727487287407066,7,Pooled,esm2,all_cdrh,1000.40388875723,18.75,,,0.321770750754911
hb,9,LD1,13347,0.0666666666666667,0.536985898942421,0.72234762979684,0.852765207748305,1,0.00774557600871984,7,Pooled,esm2,all_cdrh,1253.11797133407,18.75,,,0.315779308805885
hb,10,LD1,13347,0.0795454545454545,0.526251099310588,0.703351675837919,0.829367711046051,1,0.00821627914336903,7,Pooled,esm2,all_cdrh,1468.29389277581,18.75,,,0.303116611735463
hb,11,LD1,13347,0.0870435217608804,0.520260130065033,0.691845922961481,0.812396179875001,1,0.0086869822780182,7,Pooled,esm2,all_cdrh,1637.06012426712,18.75,,,0.292136049809969
hb,12,LD1,13347,0.0920460230115058,0.516021318834618,0.68384192096048,0.80040020010005,1,0.00915768541266738,7,Pooled,esm2,all_cdrh,1759.27692196725,18.75,,,0.284378881265432
hb,13,LD1,13347,0.0975487743871936,0.514757378689345,0.677852348993289,0.792896448224112,1,0.00962838854731656,7,Pooled,esm2,all_cdrh,1843.67843048357,18.75,,,0.278139069534767
hb,14,LD1,13347,0.106553276638319,0.514257128564282,0.674337168584292,0.787893946973487,1,0.0100990916819657,7,Pooled,esm2,all_cdrh,1899,18.75,,,0.273636818409205
hb,0,LD1,13504,0,0,1,1,1,0.0102732197701115,7,Pooled,esm2,cdr3,19.0000103040732,18.75,,,1
hb,1,LD1,13504,0,0.589366515837104,1,1,1,0.0115193445034065,7,Pooled,esm2,cdr3,34.9091902028872,18.75,,,0.410633484162896
hb,2,LD1,13504,0.166666666666667,0.666666666666667,0.941176470588235,1,1,0.0127654692367014,7,Pooled,esm2,cdr3,62.5624169234098,18.75,,,0.333333333333333
hb,3,LD1,13504,0.166666666666667,0.666666666666667,0.888888888888889,1,1,0.0140115939699964,7,Pooled,esm2,cdr3,109.76819956929,18.75,,,0.333333333333333
hb,4,LD1,13504,0.115151515151515,0.62962962962963,0.85,0.975,1,0.0152577187032914,7,Pooled,esm2,cdr3,188.411864109883,18.75,,,0.34537037037037
hb,5,LD1,13504,0.0980392156862745,0.602695820161574,0.813953488372093,0.939393939393939,1,0.0165038434365863,7,Pooled,esm2,cdr3,314.944924728745,18.75,,,0.336698119232366
hb,6,LD1,13504,0.0889830508474576,0.581062207458855,0.78125,0.909785164967212,1,0.0177499681698813,7,Pooled,esm2,cdr3,502.471370132613,18.75,,,0.328722957508357
hb,7,LD1,13504,0.0731707317073171,0.558581190993618,0.752322337580167,0.882352941176471,1,0.0189960929031762,7,Pooled,esm2,cdr3,744.045276097641,18.75,,,0.323771750182852
hb,8,LD1,13504,0.08,0.542857142857143,0.727272727272727,0.855403283193875,1,0.0202422176364712,7,Pooled,esm2,cdr3,1010.31293470309,18.75,,,0.312546140336733
hb,9,LD1,13504,0.0840579710144928,0.532608695652174,0.707317073170732,0.83292922534757,1,0.0214883423697661,7,Pooled,esm2,cdr3,1263.58888808746,18.75,,,0.300320529695396
hb,10,LD1,13504,0.0959319975713418,0.526315789473684,0.693130089369226,0.813408686050342,1,0.0227344671030611,7,Pooled,esm2,cdr3,1478.09017094457,18.75,,,0.287092896576658
hb,11,LD1,13504,0.112056028014007,0.523020836321966,0.68384192096048,0.798402574303025,1,0.023980591836356,7,Pooled,esm2,cdr3,1644.61883172418,18.75,,,0.275381737981059
hb,12,LD1,13504,0.121057985757884,0.521260630315158,0.676720527926991,0.788894447223612,1,0.025226716569651,7,Pooled,esm2,cdr3,1764.14426732888,18.75,,,0.267633816908454
hb,13,LD1,13504,0.126126126126126,0.520260130065033,0.673263052208835,0.783040818373283,1,0.026472841302946,7,Pooled,esm2,cdr3,1845.95140599079,18.75,,,0.26278068830825
hb,14,LD1,13504,0.130565282641321,0.519259629814908,0.670335167583792,0.778462205444119,1,0.0277189660362409,7,Pooled,esm2,cdr3,1899.00001030407,18.75,,,0.259202575629211
hb,0,LD1,12796,0,0,1,1,1,5.3755106927067e-05,31,Pooled,esm2,heavy_chain,19.0000103040732,93.75,,,1
hb,1,LD1,12796,0,0.583333333333333,1,1,1,6.31190086176074e-05,31,Pooled,esm2,heavy_chain,38.3641253387464,93.75,,,0.416666666666667
hb,2,LD1,12796,0.25,0.7,0.967741935483871,1,1,7.24829103081478e-05,31,Pooled,esm2,heavy_chain,73.1789920555596,93.75,,,0.3
hb,3,LD1,12796,0.25,0.7,0.918918918918919,1,1,8.18468119986882e-05,31,Pooled,esm2,heavy_chain,133.516738966914,93.75,,,0.3
hb,4,LD1,12796,0.19047619047619,0.666666666666667,0.876148335440371,0.984126984126984,1,9.12107136892286e-05,31,Pooled,esm2,heavy_chain,235.093179733949,93.75,,,0.317460317460317
hb,5,LD1,12796,0.162485065710872,0.634876929916741,0.835734521835268,0.95,1,0.000100574615379769,31,Pooled,esm2,heavy_chain,396.729363517398,93.75,,,0.315123070083259
hb,6,LD1,12796,0.130820399113082,0.602557326394536,0.79712215320911,0.917317356988667,1,0.000109938517070309,31,Pooled,esm2,heavy_chain,623.307051077291,93.75,,,0.314760030594131
hb,7,LD1,12796,0.125,0.578834639954486,0.76064283793422,0.882352941176471,1,0.00011930241876085,31,Pooled,esm2,heavy_chain,892.898721264516,93.75,,,0.303518301221985
hb,8,LD1,12796,0.127659574468085,0.5625,0.731233453766042,0.852812589760339,1,0.00012866632045139,31,Pooled,esm2,heavy_chain,1162.625282074,93.75,,,0.290312589760339
hb,9,LD1,12796,0.131578947368421,0.548214825085247,0.707740329287123,0.826363780692742,1,0.000138030222141931,31,Pooled,esm2,heavy_chain,1396.17377819452,93.75,,,0.278148955607495
hb,10,LD1,12796,0.127450980392157,0.535714285714286,0.689910735259573,0.808404202101051,1,0.000147394123832471,31,Pooled,esm2,heavy_chain,1575.30105410669,93.75,,,0.272689916386765
hb,11,LD1,12796,0.127167630057803,0.528400020935284,0.678093391690901,0.795897948974487,1,0.000156758025523012,31,Pooled,esm2,heavy_chain,1702.50616698781,93.75,,,0.267497928039203
hb,12,LD1,12796,0.131386861313869,0.524747032902827,0.670335167583792,0.787893946973487,1,0.000166121927213552,31,Pooled,esm2,heavy_chain,1791.01820729734,93.75,,,0.26314691407066
hb,13,LD1,12796,0.128787878787879,0.521008403361345,0.664832416208104,0.782914095611428,1,0.000175485828904092,31,Pooled,esm2,heavy_chain,1854.27553091737,93.75,,,0.261905692250083
hb,14,LD1,12796,0.127388535031847,0.518492288322317,0.662331165582791,0.779389694847424,1,0.000184849730594633,31,Pooled,esm2,heavy_chain,1899,93.75,,,0.260897406525107
hb,0,LD1,12668,0.846153846153846,0.9375,1,1,1,0.0825643269607219,2,Unpooled,antiberta2-cssp,all_cdrh,19.0000103040732,6.66666666666667,,,0.0625
hb,1,LD1,12668,0.823529411764706,0.928571428571429,1,1,1,0.0934380216803173,2,Unpooled,antiberta2-cssp,all_cdrh,28.3682263598801,6.66666666666667,,,0.0714285714285714
hb,2,LD1,12668,0.769230769230769,0.907118055555556,1,1,1,0.104311716399913,2,Unpooled,antiberta2-cssp,all_cdrh,43.1543447124648,6.66666666666667,,,0.0928819444444444
hb,3,LD1,12668,0.632911392405063,0.852863777089783,0.972972972972973,1,1,0.115185411119508,2,Unpooled,antiberta2-cssp,all_cdrh,97.1228554647652,6.66666666666667,,,0.147136222910217
hb,4,LD1,12668,0.549019607843137,0.819402610441767,0.947368421052632,1,1,0.126059105839104,2,Unpooled,antiberta2-cssp,all_cdrh,171.145514121732,6.66666666666667,,,0.180597389558233
hb,5,LD1,12668,0.503703703703704,0.796919899425287,0.928571428571429,0.992571939969709,1,0.136932800558699,2,Unpooled,antiberta2-cssp,all_cdrh,237.821976527321,6.66666666666667,,,0.195652040544422
hb,6,LD1,12668,0.389380530973451,0.742149620379328,0.891001542317332,0.977586841576869,1,0.147806495278294,2,Unpooled,antiberta2-cssp,all_cdrh,400.183814361817,6.66666666666667,,,0.235437221197541
hb,7,LD1,12668,0.317829457364341,0.701009602495674,0.851851851851852,0.95696332226603,1,0.15868018999789,2,Unpooled,antiberta2-cssp,all_cdrh,669.317118156807,6.66666666666667,,,0.255953719770356
hb,8,LD1,12668,0.297709923664122,0.68222340152724,0.826241069228874,0.93882615426646,1,0.169553884717485,2,Unpooled,antiberta2-cssp,all_cdrh,895.128213582829,6.66666666666667,,,0.256602752739221
hb,9,LD1,12668,0.242718446601942,0.645510665382795,0.796214159752131,0.914132375585624,1,0.180427579437081,2,Unpooled,antiberta2-cssp,all_cdrh,1134.93804160785,6.66666666666667,,,0.268621710202829
hb,10,LD1,12668,0.212765957446809,0.617308654327164,0.764490526820689,0.887096774193548,1,0.191301274156676,2,Unpooled,antiberta2-cssp,all_cdrh,1447.20977032221,6.66666666666667,,,0.269788119866385
hb,11,LD1,12668,0.221110555277639,0.610305152576288,0.751375687843922,0.870511783948086,1,0.202174968876271,2,Unpooled,antiberta2-cssp,all_cdrh,1637.81865861575,6.66666666666667,,,0.260206631371798
hb,12,LD1,12668,0.212606303151576,0.601300650325163,0.740370185092546,0.860430215107554,1,0.213048663595867,2,Unpooled,antiberta2-cssp,all_cdrh,1750.87197189049,6.66666666666667,,,0.259129564782391
hb,13,LD1,12668,0.204602301150575,0.593296648324162,0.733366683341671,0.852426213106553,1,0.223922358315462,2,Unpooled,antiberta2-cssp,all_cdrh,1845.3060103659,6.66666666666667,,,0.259129564782391
hb,14,LD1,12668,0.202101050525263,0.590170085042521,0.730615307653827,0.848924462231116,1,0.234796053035058,2,Unpooled,antiberta2-cssp,all_cdrh,1899,6.66666666666667,,,0.258754377188594
hb,0,LD1,12405,0.846153846153846,0.9375,1,1,1,0.180197429768015,7,Unpooled,antiberta2-cssp,cdr3,19.0000103040732,40,,,0.0625
hb,1,LD1,12405,0.80952380952381,0.923076923076923,1,1,1,0.199158164417984,7,Unpooled,antiberta2-cssp,cdr3,30.7802244227143,40,,,0.0769230769230769
hb,2,LD1,12405,0.75,0.9,1,1,1,0.218118899067954,7,Unpooled,antiberta2-cssp,cdr3,51.1738812352523,40,,,0.1
hb,3,LD1,12405,0.671428571428571,0.866666666666667,0.982758620689655,1,1,0.237079633717923,7,Unpooled,antiberta2-cssp,cdr3,88.3513482879783,40,,,0.133333333333333
hb,4,LD1,12405,0.584745762711864,0.833333333333333,0.953846153846154,1,1,0.256040368367892,7,Unpooled,antiberta2-cssp,cdr3,145.726138342487,40,,,0.166666666666667
hb,5,LD1,12405,0.51219512195122,0.8,0.928571428571429,0.992857142857143,1,0.275001103017861,7,Unpooled,antiberta2-cssp,cdr3,228.584003956764,40,,,0.192857142857143
hb,6,LD1,12405,0.432291666666667,0.76,0.9,0.979166666666667,1,0.29396183766783,7,Unpooled,antiberta2-cssp,cdr3,352.921977557729,40,,,0.219166666666667
hb,7,LD1,12405,0.366197183098592,0.722610722610723,0.869565217391304,0.960227272727273,1,0.312922572317799,7,Unpooled,antiberta2-cssp,cdr3,530.131933353255,40,,,0.23761655011655
hb,8,LD1,12405,0.315068493150685,0.690121786197564,0.83859649122807,0.940248962655602,1,0.331883306967768,7,Unpooled,antiberta2-cssp,cdr3,750.675998722295,40,,,0.250127176458037
hb,9,LD1,12405,0.279106858054226,0.661375661375661,0.809312638580931,0.916666666666667,1,0.350844041617737,7,Unpooled,antiberta2-cssp,cdr3,1003.77740110666,40,,,0.255291005291005
hb,10,LD1,12405,0.246353322528363,0.633257403189066,0.778391167192429,0.891242937853107,1,0.369804776267706,7,Unpooled,antiberta2-cssp,cdr3,1274.99814526682,40,,,0.257985534664041
hb,11,LD1,12405,0.229508196721311,0.613120269133726,0.754945054945055,0.869341563786008,1,0.388765510917675,7,Unpooled,antiberta2-cssp,cdr3,1524.18028006471,40,,,0.256221294652282
hb,12,LD1,12405,0.221311475409836,0.601300650325163,0.741634241245136,0.854700854700855,1,0.407726245567644,7,Unpooled,antiberta2-cssp,cdr3,1708.144988614,40,,,0.253400204375692
hb,13,LD1,12405,0.215107553776888,0.5927963981991,0.732866433216608,0.844922461230615,1,0.426686980217613,7,Unpooled,antiberta2-cssp,cdr3,1826.33516058898,40,,,0.252126063031516
hb,14,LD1,12405,0.210605302651326,0.588294147073537,0.728364182091046,0.840420210105053,1,0.445647714867582,7,Unpooled,antiberta2-cssp,cdr3,1899,40,,,0.252126063031516
hb,0,LD1,12415,0.862068965517241,0.944444444444444,1,1,1,0.013994392616549,1,Unpooled,antiberta2-cssp,heavy_chain,19.0000103040732,0,,,0.0555555555555556
hb,1,LD1,12415,0.838709677419355,0.935483870967742,1,1,1,0.0160267252367015,1,Unpooled,antiberta2-cssp,heavy_chain,29.168461292749,0,,,0.0645161290322581
hb,2,LD1,12415,0.80952380952381,0.923076923076923,1,1,1,0.0180590578568541,1,Unpooled,antiberta2-cssp,heavy_chain,33.239147234902,0,,,0.0769230769230769
hb,3,LD1,12415,0.625,0.85,0.978540772532189,1,1,0.0200913904770066,1,Unpooled,antiberta2-cssp,heavy_chain,94.9475213551917,0,,,0.15
hb,4,LD1,12415,0.546979865771812,0.818181818181818,0.947368421052632,1,1,0.0221237230971592,1,Unpooled,antiberta2-cssp,heavy_chain,195.100351368896,0,,,0.181818181818182
hb,5,LD1,12415,0.522727272727273,0.808965926737919,0.941176470588235,1,1,0.0241560557173117,1,Unpooled,antiberta2-cssp,heavy_chain,219.15783779328,0,,,0.191034073262081
hb,6,LD1,12415,0.397260273972603,0.75,0.902654867256637,0.985507246376812,1,0.0261883883374643,1,Unpooled,antiberta2-cssp,heavy_chain,377.552906263846,0,,,0.235507246376812
hb,7,LD1,12415,0.318181818181818,0.701436853287001,0.85,0.957522648699119,1,0.0282207209576168,1,Unpooled,antiberta2-cssp,heavy_chain,789.684334717514,0,,,0.256085795412119
hb,8,LD1,12415,0.319148936170213,0.695966263916661,0.834417208604302,0.947368421052632,1,0.0302530535777694,1,Unpooled,antiberta2-cssp,heavy_chain,931.552411668333,0,,,0.251402157135971
hb,9,LD1,12415,0.256410256410256,0.661764705882353,0.811418685121107,0.93280446506961,1,0.0322853861979219,1,Unpooled,antiberta2-cssp,heavy_chain,1099.21162505538,0,,,0.271039759187257
hb,10,LD1,12415,0.202601300650325,0.618809404702351,0.768933539412674,0.896448224112056,1,0.0343177188180745,1,Unpooled,antiberta2-cssp,heavy_chain,1513.98052530165,0,,,0.277638819409705
hb,11,LD1,12415,0.221644120707596,0.619309654827414,0.760650224215247,0.884442221110555,1,0.036350051438227,1,Unpooled,antiberta2-cssp,heavy_chain,1663.44624880215,0,,,0.265132566283142
hb,12,LD1,12415,0.217391304347826,0.613806903451726,0.755377688844422,0.87853323571175,1,0.0383823840583795,1,Unpooled,antiberta2-cssp,heavy_chain,1710.44659914064,0,,,0.264726332260024
hb,13,LD1,12415,0.192096048024012,0.597598060152025,0.741870935467734,0.867933966983492,1,0.0404147166785321,1,Unpooled,antiberta2-cssp,heavy_chain,1830.09195354924,0,,,0.270335906831467
hb,14,LD1,12415,0.195175438596491,0.59479739869935,0.738369184592296,0.862431215607804,1,0.0424470492986846,1,Unpooled,antiberta2-cssp,heavy_chain,1899,0,,,0.267633816908454
hb,0,LD1,12453,0.75,0.9,1,1,1,0.00601677997848971,3,Unpooled,esm2,all_cdrh,19.0000103040732,6.25,,,0.1
hb,1,LD1,12453,0.75,0.9,1,1,1,0.00687918109507497,3,Unpooled,esm2,all_cdrh,36.256344733073,6.25,,,0.1
hb,2,LD1,12453,0.6875,0.875,1,1,1,0.00774158221166024,3,Unpooled,esm2,all_cdrh,66.677801935105,6.25,,,0.125
hb,3,LD1,12453,0.598870056497175,0.839160839160839,0.971428571428571,1,1,0.00860398332824551,3,Unpooled,esm2,all_cdrh,118.992838669126,6.25,,,0.160839160839161
hb,4,LD1,12453,0.514285714285714,0.805555555555556,0.944444444444444,1,1,0.00946638444483078,3,Unpooled,esm2,all_cdrh,205.579377427897,6.25,,,0.194444444444444
hb,5,LD1,12453,0.419354838709677,0.762162162162162,0.916666666666667,0.991097922848665,1,0.010328785561416,3,Unpooled,esm2,all_cdrh,343.966676627271,6.25,,,0.228935760686503
hb,6,LD1,12453,0.345323741007194,0.722475570032573,0.884297520661157,0.974137931034483,1,0.0111911866780013,3,Unpooled,esm2,all_cdrh,549.434667023875,6.25,,,0.251662361001909
hb,7,LD1,12453,0.293350717079531,0.690140845070423,0.852348993288591,0.955056179775281,1,0.0120535877945866,3,Unpooled,esm2,all_cdrh,810.413224247545,6.25,,,0.264915334704858
hb,8,LD1,12453,0.261630815407704,0.66530612244898,0.823033707865169,0.934426229508197,1,0.0129159889111718,3,Unpooled,esm2,all_cdrh,1085.59515296397,6.25,,,0.269120107059217
hb,9,LD1,12453,0.231707317073171,0.641320660330165,0.799319727891156,0.914457228614307,1,0.0137783900277571,3,Unpooled,esm2,all_cdrh,1330.70209893971,6.25,,,0.273136568284142
hb,10,LD1,12453,0.219946571682992,0.625312656328164,0.779816513761468,0.895761741122566,1,0.0146407911443424,3,Unpooled,esm2,all_cdrh,1526.56714649301,6.25,,,0.270449084794402
hb,11,LD1,12453,0.215277777777778,0.614807403701851,0.76488244122061,0.88144072036018,1,0.0155031922609277,3,Unpooled,esm2,all_cdrh,1670.67098063865,6.25,,,0.266633316658329
hb,12,LD1,12453,0.212121212121212,0.607803901950975,0.755877938969485,0.871935967983992,1,0.0163655933775129,3,Unpooled,esm2,all_cdrh,1773.23691125102,6.25,,,0.264132066033017
hb,13,LD1,12453,0.209604802401201,0.602710413694722,0.750375187593797,0.864932466233117,1,0.0172279944940982,3,Unpooled,esm2,all_cdrh,1846.58750734165,6.25,,,0.262222052538395
hb,14,LD1,12453,0.207843137254902,0.599799899949975,0.746873436718359,0.861430715357679,1,0.0180903956106835,3,Unpooled,esm2,all_cdrh,1899,6.25,,,0.261630815407704
hb,0,LD1,12690,0.586206896551724,0.833333333333333,1,1,1,0.0225694138331413,4,Unpooled,esm2,cdr3,19.0000103040732,9.375,,,0.166666666666667
hb,1,LD1,12690,0.7,0.88,1,1,1,0.0256507754473763,4,Unpooled,esm2,cdr3,36.0231223402611,9.375,,,0.12
hb,2,LD1,12690,0.642857142857143,0.857142857142857,1,1,1,0.0287321370616112,4,Unpooled,esm2,cdr3,65.8651196818102,9.375,,,0.142857142857143
hb,3,LD1,12690,0.584,0.833333333333333,0.974358974358974,1,1,0.0318134986758462,4,Unpooled,esm2,cdr3,117.054807365352,9.375,,,0.166666666666667
hb,4,LD1,12690,0.478723404255319,0.791439205955335,0.944444444444444,1,1,0.0348948602900812,4,Unpooled,esm2,cdr3,202.555502890293,9.375,,,0.208560794044665
hb,5,LD1,12690,0.387387387387387,0.75,0.914285714285714,0.992179840686275,1,0.0379762219043162,4,Unpooled,esm2,cdr3,340.589557852219,9.375,,,0.242179840686275
hb,6,LD1,12690,0.32368896925859,0.714582320436823,0.882352941176471,0.975510204081633,1,0.0410575835185512,4,Unpooled,esm2,cdr3,543.684180156416,9.375,,,0.260927883644809
hb,7,LD1,12690,0.264,0.679193219209463,0.852052254100075,0.956166561822884,1,0.0441389451327862,4,Unpooled,esm2,cdr3,800.14701851642,9.375,,,0.276973342613421
hb,8,LD1,12690,0.230483271375465,0.652775059487634,0.822239395500601,0.934322910992483,1,0.0472203067470212,4,Unpooled,esm2,cdr3,1070.81372296469,9.375,,,0.281547851504849
hb,9,LD1,12690,0.202898550724638,0.628378474951762,0.793887887104077,0.912275615167406,1,0.0503016683612562,4,Unpooled,esm2,cdr3,1313.88628424816,9.375,,,0.283897140215645
hb,10,LD1,12690,0.196018376722818,0.613806903451726,0.771524979210644,0.892446223111556,1,0.0533830299754911,4,Unpooled,esm2,cdr3,1509.693835073,9.375,,,0.27863931965983
