Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,sample_size,type,model,chain,Mean_Num_Points,layer_norm2,Loneliness,Vicinty_corr,IQR
hb,5,LD1,6910,0.08,0.575175602141913,0.775073964497041,0.906666666666667,1,0.0182870828529402,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,324.39626,18.75,,,0.331491064524754
hb,6,LD1,6910,0.0742857142857143,0.555555555555556,0.745033015764723,0.87670654387264,1,0.0196227576651596,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,516.08172,18.75,,,0.321150988317084
hb,7,LD1,6910,0.09375,0.544231299323131,0.719168844067969,0.84702881152461,1,0.0209584324773791,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,762.25868,18.75,,,0.302797512201479
hb,8,LD1,6910,0.103671706263499,0.532141192741923,0.695087847521894,0.818407387713227,1,0.0222941072895985,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1031.74456,18.75,,,0.286266194971304
hb,9,LD1,6910,0.117029257314329,0.523647046963617,0.679169499127485,0.797928345616107,1,0.0236297821018179,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1285.33288,18.75,,,0.27428129865249
hb,10,LD1,6910,0.132427843803056,0.520570745854842,0.665832916458229,0.780386104267087,1,0.0249654569140373,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1497.49888,18.75,,,0.259815358412245
hb,11,LD1,6910,0.142857142857143,0.51775887943972,0.659329664832416,0.767727517139401,1,0.0263011317262567,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1659.08854,18.75,,,0.249968637699681
hb,12,LD1,6910,0.152671755725191,0.515068909004322,0.654827413706853,0.758018121964208,1,0.0276368065384761,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1772.8181,18.75,,,0.242949212959886
hb,13,LD1,6910,0.159579789894947,0.515257628814407,0.651825912956478,0.752376188094047,1,0.0289724813506955,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1849.02598,18.75,,,0.23711855927964
hb,14,LD1,6910,0.165099882491187,0.514757378689345,0.649824912456228,0.748374187093547,1,0.0303081561629149,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,1899,18.75,,,0.233616808404202
hb,0,LD1,6364,0.823529411764706,0.928571428571429,1,1,1,0.212826632760808,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,19,46.6666666666667,,,0.0714285714285714
hb,1,LD1,6364,0.741935483870968,0.894736842105263,1,1,1,0.231892104030934,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,31.8754,46.6666666666667,,,0.105263157894737
hb,2,LD1,6364,0.675675675675676,0.866666666666667,1,1,1,0.250957575301061,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,53.5788,46.6666666666667,,,0.133333333333333
hb,3,LD1,6364,0.586206896551724,0.833333333333333,0.963768115942029,1,1,0.270023046571187,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,86.12124,46.6666666666667,,,0.166666666666667
hb,4,LD1,6364,0.505190311418685,0.8,0.936708860759494,1,1,0.289088517841314,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,134.64436,46.6666666666667,,,0.2
hb,5,LD1,6364,0.425531914893617,0.761605545617174,0.90625,0.986111111111111,1,0.308153989111441,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,209.22658,46.6666666666667,,,0.224505565493938
hb,6,LD1,6364,0.361290322580645,0.727272727272727,0.874232666741988,0.971698113207547,1,0.327219460381567,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,320.74976,46.6666666666667,,,0.24442538593482
hb,7,LD1,6364,0.291970802919708,0.690290252278431,0.844476145189412,0.956124347590793,1,0.346284931651694,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,476.37066,46.6666666666667,,,0.265834095312362
hb,8,LD1,6364,0.25,0.65858087757633,0.810505093378608,0.931487823439878,1,0.36535040292182,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,681.28412,46.6666666666667,,,0.272906945863548
hb,9,LD1,6364,0.217391304347826,0.629962686567164,0.7804412337925,0.905550636232454,1,0.384415874191947,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,938.65438,46.6666666666667,,,0.27558794966529
hb,10,LD1,6364,0.196969696969697,0.605501723762728,0.750210797513121,0.878939469734868,1,0.403481345462073,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,1227.65456,46.6666666666667,,,0.27343774597214
hb,11,LD1,6364,0.184592296148074,0.587059641065926,0.725325034189475,0.855450911575662,1,0.4225468167322,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,1492.69018,46.6666666666667,,,0.268391270509736
hb,12,LD1,6364,0.183591795897949,0.57675187958943,0.711254885985869,0.838919459729865,1,0.441612288002327,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,1693.54244,46.6666666666667,,,0.262167580140435
hb,13,LD1,6364,0.180695847362514,0.569784892446223,0.702685867688063,0.829914957478739,1,0.460677759272453,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,1821.83818,46.6666666666667,,,0.260130065032516
hb,14,LD1,6364,0.173586793396698,0.565782891445723,0.699099549774888,0.827413706853427,1,0.47974323054258,8,25000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_25000,1899,46.6666666666667,,,0.261630815407704
hb,0,LD1,6468,0.666666666666667,0.863636363636364,1,1,1,0.0349393787466261,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,19,12.5,,,0.136363636363636
hb,1,LD1,6468,0.642857142857143,0.857142857142857,1,1,1,0.0391348030103619,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,34.66952,12.5,,,0.142857142857143
hb,2,LD1,6468,0.586666666666667,0.833333333333333,0.983050847457627,1,1,0.0433302272740978,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,61.48432,12.5,,,0.166666666666667
hb,3,LD1,6468,0.505747126436782,0.8,0.951612903225806,1,1,0.0475256515378336,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,106.40436,12.5,,,0.2
hb,4,LD1,6468,0.411764705882353,0.764705882352941,0.923076923076923,1,1,0.0517210758015694,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,180.4254,12.5,,,0.235294117647059
hb,5,LD1,6468,0.344383057090239,0.726411774116142,0.888061650992686,0.981838749485808,1,0.0559165000653053,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,299.66452,12.5,,,0.255426975369667
hb,6,LD1,6468,0.284876905041032,0.691081433815556,0.856323433420366,0.962328767123288,1,0.0601119243290411,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,481.80946,12.5,,,0.271247333307731
hb,7,LD1,6468,0.241379310344828,0.66073807409287,0.823529411764706,0.94055392025689,1,0.0643073485927769,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,727.2826,12.5,,,0.279815846164021
hb,8,LD1,6468,0.204419889502762,0.631252745873345,0.791639362166885,0.917013500423101,1,0.0685027728565128,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1004.51424,12.5,,,0.285760754549757
hb,9,LD1,6468,0.184615384615385,0.608584669564881,0.763381690845423,0.891239254123982,1,0.0726981971202486,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1266.0549,12.5,,,0.282654584559101
hb,10,LD1,6468,0.187093546773387,0.595797898949475,0.743330138223474,0.868434217108554,1,0.0768936213839844,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1480.14624,12.5,,,0.27263631815908
hb,11,LD1,6468,0.190283400809717,0.586293146573287,0.727964523196001,0.851425712856428,1,0.0810890456477203,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1640.86814,12.5,,,0.265132566283142
hb,12,LD1,6468,0.190595297648824,0.579789894947474,0.717084342633851,0.839620941959968,1,0.0852844699114561,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1756.35486,12.5,,,0.259831047012494
hb,13,LD1,6468,0.192307692307692,0.57616308154077,0.712356178089045,0.832416208104052,1,0.0894798941751919,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1838.65924,12.5,,,0.256253126563282
hb,14,LD1,6468,0.194103194103194,0.574787393696848,0.708354177088544,0.828914457228614,1,0.0936753184389278,5,25000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_25000,1899,12.5,,,0.254127063531766
hb,0,LD1,1261,0.375,0.75,0.96969696969697,1,1,0.0535722726854584,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,19,0,,,0.25
hb,1,LD1,1261,0.2875,0.714285714285714,0.916666666666667,1,1,0.0585342667630064,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,32.1064,0,,,0.285714285714286
hb,2,LD1,1261,0.210526315789474,0.673076923076923,0.863636363636364,0.981481481481481,1,0.0634962608405545,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,52.964,0,,,0.308404558404558
hb,3,LD1,1261,0.142857142857143,0.633333333333333,0.825,0.961165048543689,1,0.0684582549181026,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,85.2252,0,,,0.327831715210356
hb,4,LD1,1261,0.115384615384615,0.605769230769231,0.787878787878788,0.9375,1,0.0734202489956507,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,134.6054,0,,,0.331730769230769
hb,5,LD1,1261,0.108910891089109,0.582089552238806,0.746478873239437,0.903225806451613,1,0.0783822430731987,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,208.512,0,,,0.321136254212807
hb,6,LD1,1261,0.0833333333333333,0.556701030927835,0.707317073170732,0.87463556851312,1,0.0833442371507468,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,316.0994,0,,,0.317934537585284
hb,7,LD1,1261,0.0930232558139535,0.530381944444445,0.676202860858257,0.833333333333333,1,0.0883062312282949,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,470.106,0,,,0.302951388888889
hb,8,LD1,1261,0.130434782608696,0.51219512195122,0.64859437751004,0.790798611111111,0.994505494505495,0.0932682253058429,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,680.7238,0,,,0.278603489159892
hb,9,LD1,1261,0.130952380952381,0.502252252252252,0.623733719247468,0.750889679715303,0.992826398852224,0.098230219383391,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,944.882,0,,,0.24863742746305
hb,10,LD1,1261,0.16,0.492537313432836,0.601800900450225,0.7166392092257,0.983510011778563,0.103192213460939,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,1231.2075,0,,,0.224101895792864
hb,11,LD1,1261,0.180576631259484,0.484169884169884,0.586012861736334,0.688344172086043,0.971456692913386,0.108154207538487,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,1490.1588,0,,,0.204174287916159
hb,12,LD1,1261,0.197604790419162,0.478739369684842,0.574380165289256,0.666833416708354,0.947755102040816,0.113116201616035,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,1686.4905,0,,,0.188094047023512
hb,13,LD1,1261,0.212513484358145,0.477238619309655,0.568983957219251,0.655827913956979,0.91157440690151,0.118078195693583,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,1816.972,0,,,0.178589294647324
hb,14,LD1,1261,0.216444981862152,0.475737868934467,0.565782891445723,0.651362260343088,0.901438848920863,0.123040189771131,1,5000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_5000,1899,0,,,0.175624391408621
hb,0,LD1,1314,0,0.5,0.906926406926407,1,1,0.00343134923385503,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,19,12.5,,,0.5
hb,1,LD1,1314,0,0.571428571428571,0.846153846153846,1,1,0.00387856564772374,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,39.0534,12.5,,,0.428571428571429
hb,2,LD1,1314,0,0.571829855537721,0.8,0.962082728592163,1,0.00432578206159246,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,76.7518,12.5,,,0.390252873054442
hb,3,LD1,1314,0.0869565217391304,0.568233618233618,0.763367156761234,0.916432584269663,1,0.00477299847546117,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,143.395,12.5,,,0.348198966036045
hb,4,LD1,1314,0.1,0.551782764761791,0.714285714285714,0.86239224137931,1,0.00522021488932989,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,254.3159,12.5,,,0.31060947661752
hb,5,LD1,1314,0.131868131868132,0.536411901137929,0.67816091954023,0.809061004784689,1,0.0056674313031986,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,424.5233,12.5,,,0.27264910364676
hb,6,LD1,1314,0.140845070422535,0.515522834990717,0.644376693766938,0.771231979030144,1,0.00611464771706731,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,658.0666,12.5,,,0.255709144039427
hb,7,LD1,1314,0.15625,0.501161693286757,0.619682832511441,0.732331343412714,1,0.00656186413093603,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,929.4443,12.5,,,0.231169650125957
hb,8,LD1,1314,0.196319018404908,0.495188717547179,0.600248138957816,0.698776664202196,1,0.00700908054480474,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1196.3488,12.5,,,0.203587946655017
hb,9,LD1,1314,0.207872078720787,0.488276114801587,0.588147073536768,0.675337668834417,0.950437317784256,0.00745629695867345,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1425.4821,12.5,,,0.18706155403283
hb,10,LD1,1314,0.230516817063167,0.48832594868863,0.580540270135067,0.660202694415244,0.915649278579356,0.00790351337254216,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1598.5642,12.5,,,0.171876745726614
hb,11,LD1,1314,0.254605263157895,0.488362508166576,0.577158954960639,0.64719859929965,0.882249560632689,0.00835072978641088,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1720.7987,12.5,,,0.158836091133073
hb,12,LD1,1314,0.261349693251534,0.488744372186093,0.571728160920189,0.643821910955478,0.866228070175439,0.00879794620027959,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1804.9152,12.5,,,0.155077538769385
hb,13,LD1,1314,0.265132566283142,0.488244122061031,0.569534767383692,0.637693846923462,0.842960288808664,0.00924516261414831,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1860.5319,12.5,,,0.149449724862431
hb,14,LD1,1314,0.267133566783392,0.488244122061031,0.568784392196098,0.636780473570118,0.838383838383838,0.00969237902801702,5,5000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_5000,1899,12.5,,,0.148536351509088
hb,0,LD1,1217,0.375,0.75,0.947368421052632,1,1,0.121840711943674,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,19,40,,,0.25
hb,1,LD1,1217,0.3125,0.714285714285714,0.888888888888889,1,1,0.131865935347413,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,33.0886,40,,,0.285714285714286
hb,2,LD1,1217,0.26984126984127,0.678571428571429,0.84,0.954545454545455,1,0.141891158751151,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,56.397,40,,,0.275974025974026
hb,3,LD1,1217,0.266666666666667,0.65,0.800738007380074,0.91304347826087,1,0.15191638215489,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,93.994,40,,,0.26304347826087
hb,4,LD1,1217,0.28,0.6375,0.773584905660377,0.877551020408163,1,0.161941605558629,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,153.043,40,,,0.240051020408163
hb,5,LD1,1217,0.2578125,0.610576923076923,0.743455497382199,0.846153846153846,1,0.171966828962368,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,242.6748,40,,,0.235576923076923
hb,6,LD1,1217,0.253886010362694,0.592105263157895,0.718987341772152,0.817777777777778,1,0.181992052366107,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,373.1828,40,,,0.225672514619883
hb,7,LD1,1217,0.252100840336134,0.576687116564417,0.697347893915757,0.794871794871795,0.971608832807571,0.192017275769845,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,555.3058,40,,,0.218184678307378
hb,8,LD1,1217,0.247451343836886,0.562267657992565,0.676395939086294,0.773099415204678,0.956521739130435,0.202042499173584,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,793.4589,40,,,0.210831757212113
hb,9,LD1,1217,0.258373205741627,0.551219512195122,0.661830915457729,0.74955595026643,0.940038684719536,0.212067722577323,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1068.7713,40,,,0.198336438071308
hb,10,LD1,1217,0.274509803921569,0.546348314606742,0.647126436781609,0.728364182091046,0.920122887864823,0.222092945981062,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1337.5872,40,,,0.182015867484304
hb,11,LD1,1217,0.287044220325834,0.543706293706294,0.637572734829593,0.718359179589795,0.903252032520325,0.2321181693848,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1561.1254,40,,,0.174652885883501
hb,12,LD1,1217,0.284057971014493,0.539305301645338,0.632853025936599,0.710855427713857,0.884868421052632,0.242143392788539,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1726.1776,40,,,0.171550126068519
hb,13,LD1,1217,0.282414307004471,0.537268634317159,0.630315157578789,0.70873786407767,0.867886178861789,0.252168616192278,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1832.5729,40,,,0.171469229760511
hb,14,LD1,1217,0.292146073036518,0.537268634317159,0.628314157078539,0.704852426213107,0.860930465232616,0.262193839596017,7,5000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_5000,1899,40,,,0.167583791895948
hb,0,LD1,1306,0,0.585020708697653,0.894736842105263,1,1,0.0151732212373606,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,19,18.75,,,0.414979291302347
hb,1,LD1,1306,0.0625,0.625,0.85,1,1,0.016875546264816,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,37.9724,18.75,,,0.375
hb,2,LD1,1306,0.123456790123457,0.605842074592075,0.799280575539568,0.929511278195489,1,0.0185778712922714,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,72.4648,18.75,,,0.323669203603414
hb,3,LD1,1306,0.16,0.593559451219512,0.754796529390199,0.888364779874214,1,0.0202801963197268,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,131.6748,18.75,,,0.294805328654702
hb,4,LD1,1306,0.174603174603175,0.573460847909186,0.721504794308692,0.842105263157895,1,0.0219825213471822,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,226.8392,18.75,,,0.268644415248709
hb,5,LD1,1306,0.1875,0.557894815792632,0.693517488567544,0.804972829926904,1,0.0236848463746377,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,370.3389,18.75,,,0.247078014134272
hb,6,LD1,1306,0.217070600632244,0.547462168978563,0.673971134152586,0.770689102564103,1,0.0253871714020931,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,572.3908,18.75,,,0.22322693358554
hb,7,LD1,1306,0.215291750503018,0.531781045751634,0.647966008340546,0.743869223838332,1,0.0270894964295485,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,826.5455,18.75,,,0.212088178086698
hb,8,LD1,1306,0.21919770773639,0.519175674084948,0.631046974052054,0.719690348034575,1,0.0287918214570039,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1098.5848,18.75,,,0.200514673949628
hb,9,LD1,1306,0.233644859813084,0.515890211449942,0.618309154577289,0.70608414340637,0.978632478632479,0.0304941464844593,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1343.2194,18.75,,,0.190193931956428
hb,10,LD1,1306,0.246163290362185,0.514173138229631,0.611401955333067,0.693139601542608,0.927835051546392,0.0321964715119148,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1541.1469,18.75,,,0.178966463312977
hb,11,LD1,1306,0.255127563781891,0.512246171498875,0.605375402991478,0.683813449887663,0.917705735660848,0.0338987965393702,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1686.5429,18.75,,,0.171567278388789
hb,12,LD1,1306,0.264132066033017,0.511380690345173,0.601050525262631,0.677051681600671,0.906944444444444,0.0356011215668256,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1786.8444,18.75,,,0.165670991255498
hb,13,LD1,1306,0.264132066033017,0.510781889071877,0.60051541950516,0.675270128313482,0.903536977491961,0.037303446594281,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1853.647,18.75,,,0.164488239241605
hb,14,LD1,1306,0.270392749244713,0.510755377688844,0.600050025012506,0.672211105552776,0.877952755905512,0.0390057716217364,7,5000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_5000,1899,18.75,,,0.161455727863932
hb,0,LD1,1265,0.6,0.833333333333333,1,1,1,0.266058005954915,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,19,40,,,0.166666666666667
hb,1,LD1,1265,0.529411764705882,0.8,0.96551724137931,1,1,0.28547460476107,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,29.8556,40,,,0.2
hb,2,LD1,1265,0.409090909090909,0.763157894736842,0.928571428571429,1,1,0.304891203567225,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,47.1938,40,,,0.236842105263158
hb,3,LD1,1265,0.377358490566038,0.740740740740741,0.895348837209302,0.986301369863014,1,0.324307802373379,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,73.3574,40,,,0.245560629122273
hb,4,LD1,1265,0.321428571428571,0.706896551724138,0.866666666666667,0.969465648854962,1,0.343724401179534,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,111.0264,40,,,0.262569097130824
hb,5,LD1,1265,0.270833333333333,0.678899082568807,0.826923076923077,0.952646239554318,1,0.363140999985689,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,165.9278,40,,,0.27374715698551
hb,6,LD1,1265,0.248447204968944,0.656666666666667,0.795673076923077,0.929824561403509,1,0.382557598791844,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,247.3056,40,,,0.273157894736842
hb,7,LD1,1265,0.204545454545455,0.622895622895623,0.76628895184136,0.902777777777778,1,0.401974197597999,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,364.1558,40,,,0.279882154882155
hb,8,LD1,1265,0.206106870229008,0.602673147023086,0.730985915492958,0.870718232044199,1,0.421390796404153,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,529.5942,40,,,0.268045085021113
hb,9,LD1,1265,0.208480565371025,0.583333333333333,0.699152542372881,0.833333333333333,1,0.440807395210308,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,765.2211,40,,,0.25
hb,10,LD1,1265,0.214285714285714,0.563336766220391,0.676209279368213,0.796875,0.984227129337539,0.460223994016463,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,1077.301,40,,,0.233538233779609
hb,11,LD1,1265,0.233587786259542,0.552083333333333,0.654166666666667,0.767441860465116,0.980532786885246,0.479640592822618,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,1409.8405,40,,,0.215358527131783
hb,12,LD1,1265,0.248175182481752,0.544692737430168,0.640125720272394,0.751875937968984,0.969591659426585,0.499057191628773,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,1671.0634,40,,,0.207183200538817
hb,13,LD1,1265,0.241228070175439,0.541270635317659,0.633816908454227,0.744372186093047,0.948662328271873,0.518473790434927,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,1819.2216,40,,,0.203101550775388
hb,14,LD1,1265,0.23989218328841,0.540770385192596,0.631815907953977,0.741370685342671,0.922708208508089,0.537890389241082,7,5000,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_5000,1899,40,,,0.200600300150075
hb,0,LD1,1287,0.5,0.785714285714286,1,1,1,0.046639851631479,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,19,12.5,,,0.214285714285714
hb,1,LD1,1287,0.428571428571429,0.769230769230769,0.954545454545455,1,1,0.0510775961200146,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,33.2956,12.5,,,0.230769230769231
hb,2,LD1,1287,0.37037037037037,0.746464727623333,0.909090909090909,1,1,0.0555153406085503,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,57.1126,12.5,,,0.253535272376667
hb,3,LD1,1287,0.280864197530864,0.699248605659988,0.879310344827586,0.979591836734694,1,0.0599530850970859,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,95.8898,12.5,,,0.280343231074706
hb,4,LD1,1287,0.25,0.674165824064712,0.833333333333333,0.959087104873495,1,0.0643908295856216,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,157.5448,12.5,,,0.284921280808783
hb,5,LD1,1287,0.212121212121212,0.642870605974932,0.8,0.932391426815528,1,0.0688285740741572,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,252.8884,12.5,,,0.289520820840596
