Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,type,model,chain,Mean_Num_Points,DMS,layer_norm2,M_c,Loneliness,Vicinty_corr,IQR
hb,1,LD1,239,0,0.17156862745098,0.75,1,1,0.0375136696117432,9,Unpooled,esm2,cdr3_only,39.7473174667205,porebski,25,2.9560210561945,,,0.82843137254902
hb,2,LD1,239,0,0.5,0.731707317073171,0.923745173745174,1,0.0426028552101081,9,Unpooled,esm2,cdr3_only,77.5057684550222,porebski,25,2.9560210561945,,,0.423745173745174
hb,3,LD1,239,0.115384615384615,0.545454545454545,0.68,0.844951923076923,1,0.0476920408084729,9,Unpooled,esm2,cdr3_only,142.292416296894,porebski,25,2.9560210561945,,,0.299497377622378
hb,4,LD1,239,0.2,0.5,0.633802816901409,0.756810035842294,1,0.0527812264068377,9,Unpooled,esm2,cdr3_only,244.162767244857,porebski,25,2.9560210561945,,,0.256810035842294
hb,5,LD1,239,0.142857142857143,0.462637820809784,0.563380281690141,0.697328244274809,1,0.0578704120052026,9,Unpooled,esm2,cdr3_only,386.507704719645,porebski,25,2.9560210561945,,,0.234690423465025
hb,6,LD1,239,0.152542372881356,0.405001553277415,0.496170212765957,0.599638989169675,0.867469879518072,0.0629595976035674,9,Unpooled,esm2,cdr3_only,564.987454618798,porebski,25,2.9560210561945,,,0.19463743589226
hb,7,LD1,239,0.1,0.357788292642562,0.435950413223141,0.531450922735951,0.787234042553192,0.0680487832019323,9,Unpooled,esm2,cdr3_only,765.808793868495,porebski,25,2.9560210561945,,,0.173662630093389
hb,8,LD1,239,0.135135135135135,0.317434644954628,0.379912663755459,0.452215500603817,0.650862068965517,0.0731379688002971,9,Unpooled,esm2,cdr3_only,975.129366680113,porebski,25,2.9560210561945,,,0.134780855649189
hb,9,LD1,239,0.191428571428571,0.303651825912957,0.347673836918459,0.398449224612306,0.537313432835821,0.0782271543986619,9,Unpooled,esm2,cdr3_only,1184.89277934651,porebski,25,2.9560210561945,,,0.0947973986993497
hb,10,LD1,239,0.211678832116788,0.300150075037519,0.332166083041521,0.377983436162526,0.489244622311156,0.0833163399970267,9,Unpooled,esm2,cdr3_only,1383.27732956837,porebski,25,2.9560210561945,,,0.0778333611250069
hb,11,LD1,239,0.196598299149575,0.296648324162081,0.329664832416208,0.369684842421211,0.452226113056528,0.0884055255953916,9,Unpooled,esm2,cdr3_only,1562.41992739008,porebski,25,2.9560210561945,,,0.0730365182591295
hb,12,LD1,239,0.196598299149575,0.294897448724362,0.32616308154077,0.367933966983492,0.458081244598099,0.0934947111937564,9,Unpooled,esm2,cdr3_only,1711.32989108512,porebski,25,2.9560210561945,,,0.0730365182591295
hb,13,LD1,239,0.196598299149575,0.294897448724362,0.32416208104052,0.366183091545773,0.456728364182091,0.0985838967921213,9,Unpooled,esm2,cdr3_only,1822.67466720452,porebski,25,2.9560210561945,,,0.0712856428214107
hb,14,LD1,239,0.192946058091286,0.294897448724362,0.323661830915458,0.365182591295648,0.456728364182091,0.103673082390486,9,Unpooled,esm2,cdr3_only,1899,porebski,25,2.9560210561945,,,0.0702851425712856
hb,1,LD-1,582,0,0,0,0,0,,,LD,antiberta2-cssp,cdr3_only,5.75132676269902,porebski,,,0.108794541319181,9.08779316524173,0
hb,1,LD-1,582,0,0,0,0,0,,,LD,esm2,cdr3_only,5.75132676269902,porebski,,,0.108794541319181,9.08779316524173,0
hb,2,LD-1,582,0,0,0.0619517543859649,0.128409090909091,0.3,,,LD,antiberta2-cssp,cdr3_only,57.158453373768,porebski,,,0.0394238059135709,10.3608087784742,0.128409090909091
hb,2,LD-1,582,0,0,0.0619517543859649,0.128409090909091,0.3,,,LD,esm2,cdr3_only,57.158453373768,porebski,,,0.0394238059135709,10.3608087784742,0.128409090909091
hb,3,LD-1,582,0,0.0552274715660542,0.0990545000445991,0.122717508055854,0.222222222222222,,,LD,antiberta2-cssp,cdr3_only,282.668309325246,porebski,,,0.0106141015921152,10.477019663185,0.0674900364897997
hb,3,LD-1,582,0,0.0552274715660542,0.0990545000445991,0.122717508055854,0.222222222222222,,,LD,esm2,cdr3_only,282.668309325246,porebski,,,0.0106141015921152,10.477019663185,0.0674900364897997
hb,4,LD-1,582,0.0476190476190476,0.0890946130637716,0.104983535169957,0.117595759233926,0.159574468085106,,,LD,antiberta2-cssp,cdr3_only,970.068612585292,porebski,,,0.000758150113722517,10.7125487971783,0.0285011461701545
hb,4,LD-1,582,0.0476190476190476,0.0890946130637716,0.104983535169957,0.117595759233926,0.159574468085106,,,LD,esm2,cdr3_only,970.068612585292,porebski,,,0.000758150113722517,10.7125487971783,0.0285011461701545
hb,1,LD-1,10153,0,0,0.6,1,1,,,LD,antiberta2-cssp,heavy_chain,8.69511841253543,brian_hie,,,0.0777884422222718,71.3117846195654,1
hb,1,LD-1,10153,0,0,0.6,1,1,,,LD,esm2,heavy_chain,8.69511841253543,brian_hie,,,0.0777884422222718,71.3117846195654,1
hb,2,LD-1,10153,0.3,0.6,0.724137931034483,0.804878048780488,1,,,LD,antiberta2-cssp,heavy_chain,92.826677975938,brian_hie,,,0.0210039954465302,73.2612701100958,0.204878048780488
hb,2,LD-1,10153,0.3,0.6,0.724137931034483,0.804878048780488,1,,,LD,esm2,heavy_chain,92.826677975938,brian_hie,,,0.0210039954465302,73.2612701100958,0.204878048780488
hb,3,LD-1,10153,0.520833333333333,0.669642857142857,0.724095646842428,0.769230769230769,0.916666666666667,,,LD,antiberta2-cssp,heavy_chain,528.405348094909,brian_hie,,,0.00482132095265731,72.9406468666087,0.0995879120879122
hb,3,LD-1,10153,0.520833333333333,0.669642857142857,0.724095646842428,0.769230769230769,0.916666666666667,,,LD,esm2,heavy_chain,528.405348094909,brian_hie,,,0.00482132095265731,72.9406468666087,0.0995879120879122
covid,1,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.0101881986698741,covabdab,,,0.991509834441772,0.849016555822835,0
covid,1,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.0101881986698741,covabdab,,,0.991509834441772,0.849016555822835,0
covid,2,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.0224989387293052,covabdab,,,0.980614121975379,1.92443752653176,0
covid,2,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.0224989387293052,covabdab,,,0.980614121975379,1.92443752653176,0
covid,3,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.047544927126079,covabdab,,,0.967312862600821,3.24041318805717,0
covid,3,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.047544927126079,covabdab,,,0.967312862600821,3.24041318805717,0
covid,4,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.0846186500636762,covabdab,,,0.956700155653035,4.25923305504457,0
covid,4,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.0846186500636762,covabdab,,,0.956700155653035,4.25923305504457,0
covid,5,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.140795245507287,covabdab,,,0.943398896278477,5.52568275081365,0
covid,5,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.140795245507287,covabdab,,,0.943398896278477,5.52568275081365,0
covid,6,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.19442479128343,covabdab,,,0.932503183812084,6.51620206594029,0
covid,6,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.19442479128343,covabdab,,,0.932503183812084,6.51620206594029,0
covid,7,LD-1,1813,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,0.242960237724636,covabdab,,,0.921465968586387,7.56565365204109,0
covid,7,LD-1,1813,0,0,0,0,0,,,LD,esm2,paired_chain,0.242960237724636,covabdab,,,0.921465968586387,7.56565365204109,0
hb,1,LD-1,3696,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,1.72327654156309,alphaseq,,,0.712847874856,18.4973786839117,0
hb,1,LD-1,3696,0,0,0,0,0,,,LD,esm2,paired_chain,1.72327654156309,alphaseq,,,0.712847874856,18.4973786839117,0
hb,2,LD-1,3696,0,0.428571428571429,0.625,0.8,1,,,LD,antiberta2-cssp,paired_chain,57.6577942157279,alphaseq,,,0.00491117443764021,60.5552900943534,0.371428571428572
hb,2,LD-1,3696,0,0.428571428571429,0.625,0.8,1,,,LD,esm2,paired_chain,57.6577942157279,alphaseq,,,0.00491117443764021,60.5552900943534,0.371428571428572
hb,3,LD-1,3696,0.155844155844156,0.457273519163763,0.562670765027322,0.660843920145191,0.88659793814433,,,LD,antiberta2-cssp,paired_chain,592.973867701449,alphaseq,,,0,53.4626304762006,0.203570400981427
hb,3,LD-1,3696,0.155844155844156,0.457273519163763,0.562670765027322,0.660843920145191,0.88659793814433,,,LD,esm2,paired_chain,592.973867701449,alphaseq,,,0,53.4626304762006,0.203570400981427
